gameid, time, roundNum, condition, nameClickedObj, targetStatusClickedObj,correct, spLocsClickedObj, lisLocsClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs ,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
1382-f,1.44743E+12,108,filler,lion,target,1,3,2,basketball,distractor,2,3,eggplant,distractor,1,1,1,1,0,lion nice working with you,,1.44743E+12,lion nice working with you,FALSE,FALSE,TRUE,FALSE,,, FALSE, FALSE,lion, , ,,,,
,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7547-f,1.44743E+12,1,sizeOnly,small_blue_folder,target,1,1,1,big_blue_folder,distractor,3,2,big_green_folder,distractor,2,3,5,3,2,hi___yes,,,,,,,,,,,,,,,,,,
7547-f,1.44743E+12,2,colorAndSize,small_blue_golfball,target,1,2,3,big_pink_golfball,distractor,3,1,big_pink_golfball,distractor,1,2,1,1,0,very small,,1.44743E+12,very small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,golfball,small,blue,,,,
7547-f,1.44743E+12,3,filler,piano,target,1,2,1,tooth,distractor,3,2,broccoli,distractor,1,3,1,1,0,music,,1.44743E+12,music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,piano, , ,,,,"""music"":superclass? Attribute?"
7547-f,1.44743E+12,4,filler,zucchini,target,1,2,1,garlic,distractor,3,3,ketchup,distractor,1,2,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,zucchini, , ,,,,
7547-f,1.44743E+12,5,filler,bear,target,1,2,2,tennisball,distractor,1,3,kiwi,distractor,3,1,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,bear, , ,,,,
7547-f,1.44743E+12,6,filler,orange,target,1,3,2,tire,distractor,2,3,polarbear,distractor,1,1,1,1,0,edible,,1.44743E+12,edible,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,orange, , ,,,,
7547-f,1.44743E+12,7,sizeOnly,small_blue_candle,target,1,3,1,big_blue_candle,distractor,2,2,big_red_candle,distractor,1,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,candle,small,blue,,,,
7547-f,1.44743E+12,8,filler,mailbox,target,1,1,1,polarbear,distractor,2,2,artichoke,distractor,3,3,1,1,0,postal,,1.44743E+12,postal,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,mailbox, , ,,,,
7547-f,1.44743E+12,9,filler,bulldozer,target,1,1,1,dresser,distractor,3,2,tooth,distractor,2,3,1,1,0,construction,,1.44743E+12,construction,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,bulldozer, , ,,,,
7547-f,1.44743E+12,10,colorAndSize,small_blue_cushion,target,1,3,3,big_orange_cushion,distractor,1,1,big_orange_cushion,distractor,2,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,cushion,small,blue,,,,
7547-f,1.44743E+12,11,filler,strawberry,target,1,1,3,egg,distractor,2,1,toilet,distractor,3,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,strawberry, , ,,,,
7547-f,1.44743E+12,12,filler,polarbear,target,1,2,3,baseball,distractor,1,2,fox,distractor,3,1,1,1,0,huge,,1.44743E+12,huge,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,polarbear, , ,,,,
7547-f,1.44743E+12,13,filler,rhinoceros,target,1,2,1,firetruck,distractor,3,3,firehydrant,distractor,1,2,1,1,0,animal,,1.44743E+12,animal,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,rhinoceros, , ,,,,
7547-f,1.44743E+12,14,filler,trumpet,target,1,2,2,kitten,distractor,1,1,lion,distractor,3,3,1,1,0,music,,1.44743E+12,music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,trumpet, , ,,,,
7547-f,1.44743E+12,15,filler,clarinet,target,1,3,3,elephant,distractor,1,2,zucchini,distractor,2,1,1,1,0,music,,1.44743E+12,music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,clarinet, , ,,,,
7547-f,1.44743E+12,16,sizeOnly,big_green_avocado,target,1,3,2,small_black_avocado,distractor,2,3,small_green_avocado,distractor,1,1,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,avocado,big,green,,,,
7547-f,1.44743E+12,17,sizeOnly,small_blue_butterfly,target,1,3,3,big_purple_butterfly,distractor,2,2,big_blue_butterfly,distractor,1,1,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,butterfly,small,blue,,,,
7547-f,1.44743E+12,18,sizeOnly,big_purple_stapler,target,1,3,3,small_purple_stapler,distractor,1,2,small_red_stapler,distractor,2,1,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,stapler,big,purple,,,,
7547-f,1.44743E+12,19,filler,cactus,target,1,1,2,gloves,distractor,2,1,piano,distractor,3,3,1,1,0,prickly,,1.44743E+12,prickly,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,cactus, , ,,,,
7547-f,1.44743E+12,20,filler,banana,target,1,1,3,lime,distractor,3,2,firetruck,distractor,2,1,1,1,0,small but long,,1.44743E+12,small but long,TRUE,FALSE,FALSE,TRUE,,, FALSE, FALSE,banana, , ,,,,
7547-f,1.44743E+12,21,filler,horse,target,1,2,3,piano,distractor,1,2,snake,distractor,3,1,1,1,0,ride on it,,1.44743E+12,ride on it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,horse, , ,,,,
7547-f,1.44743E+12,22,filler,television,target,1,1,1,zucchini,distractor,2,3,iguana,distractor,3,2,1,1,0,watch it,,1.44743E+12,watch it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,television, , ,,,,
7547-f,1.44743E+12,23,filler,strawberry,target,1,2,2,violin,distractor,3,3,clarinet,distractor,1,1,1,1,0,eat it,,1.44743E+12,eat it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,strawberry, , ,,,,
7547-f,1.44743E+12,24,filler,egg,target,1,3,3,cherries,distractor,2,2,broccoli,distractor,1,1,1,1,0,crack it,,1.44743E+12,crack it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,egg, , ,,,,
7547-f,1.44743E+12,25,filler,bison,target,1,2,1,crocodile,distractor,3,3,elephant,distractor,1,2,1,1,0,horned,,1.44743E+12,horned,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,bison, , ,,,,
7547-f,1.44743E+12,26,filler,television,target,1,2,1,artichoke,distractor,1,2,penguin,distractor,3,3,1,1,0,square,,1.44743E+12,square,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,television, , ,,,,
7547-f,1.44743E+12,27,filler,polarbear,target,1,3,2,penguin,distractor,2,1,baseball,distractor,1,3,1,1,0,huge,,1.44743E+12,huge,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,polarbear, , ,,,,
7547-f,1.44743E+12,28,filler,rubberduck,target,1,2,2,flamingo,distractor,1,1,bulldozer,distractor,3,3,1,1,0,the ugly _____,,1.44743E+12,the ugly _____,FALSE,FALSE,FALSE,TRUE,,, FALSE,TRUE,rubberduck, , ,,,,
7547-f,1.44743E+12,29,filler,dresser,target,1,1,2,grapefruit,distractor,3,1,fireextinguisher,distractor,2,3,1,1,0,store clothes,,1.44743E+12,store clothes,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,dresser, , ,,,,
7547-f,1.44743E+12,30,filler,bulldozer,target,1,2,2,trumpet,distractor,3,1,iguana,distractor,1,3,1,1,0,construction,,1.44743E+12,construction,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,bulldozer, , ,,,,
7547-f,1.44743E+12,31,filler,orange,target,1,1,2,motorcycle,distractor,2,1,bulldozer,distractor,3,3,1,1,0,peel it,,1.44743E+12,peel it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,orange, , ,,,,
7547-f,1.44743E+12,32,colorAndSize,small_purple_rug,target,1,3,3,big_blue_rug,distractor,1,1,big_blue_rug,distractor,2,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,rug,small,purple,,,,
7547-f,1.44743E+12,33,filler,kitten,target,1,3,2,gloves,distractor,2,3,banana,distractor,1,1,1,1,0,meow,,1.44743E+12,meow,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,kitten, , ,,,,
7547-f,1.44743E+12,34,colorOnly,small_purple_hairdryer,target,1,2,1,small_pink_hairdryer,distractor,1,2,big_pink_hairdryer,distractor,3,3,3,2,1,smallest___blue i think,color?,1447429114062___1447429121655___1447429128481,smallest,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,hairdryer,small,purple,,,,
7547-f,1.44743E+12,35,filler,eggplant,target,1,1,2,cactus,distractor,2,3,cherries,distractor,3,1,1,1,0,big but not that big,,1.44743E+12,big but not that big,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,eggplant, , ,,,,
7547-f,1.44743E+12,36,filler,football,target,1,2,3,carrot,distractor,3,2,clarinet,distractor,1,1,1,1,0,touchdown!,,1.44743E+12,touchdown!,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,football, , ,,,,
7547-f,1.44743E+12,37,colorOnly,big_red_bike,target,1,1,1,big_purple_bike,distractor,3,3,small_purple_bike,distractor,2,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bike,big,red,,,,
7547-f,1.44743E+12,38,filler,orange,target,1,1,3,flamingo,distractor,3,1,firetruck,distractor,2,2,1,1,0,round,,1.44743E+12,round,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,orange, , ,,,,
7547-f,1.44743E+12,39,filler,lobster,target,1,2,2,piano,distractor,3,3,bison,distractor,1,1,1,1,0,claws,,1.44743E+12,claws,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lobster, , ,,,,
7547-f,1.44743E+12,40,filler,polarbear,target,1,3,2,tire,distractor,2,1,watermelon,distractor,1,3,1,1,0,paws,,1.44743E+12,paws,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,polarbear, , ,,,,
7547-f,1.44743E+12,41,filler,bear,target,1,1,1,camera,distractor,2,2,schoolbus,distractor,3,3,1,1,0,brown,,1.44743E+12,brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bear, , ,,,,
7547-f,1.44743E+12,42,sizeOnly,small_brown_jacket,target,1,2,2,big_brown_jacket,distractor,1,1,big_green_jacket,distractor,3,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,jacket,small,brown,,,,
7547-f,1.44743E+12,43,colorAndSize,big_purple_yarn,target,1,3,3,small_red_yarn,distractor,1,1,small_red_yarn,distractor,2,2,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,yarn,big,purple,,,,
7547-f,1.44743E+12,44,sizeOnly,small_purple_coathanger,target,1,2,1,big_purple_coathanger,distractor,3,3,big_orange_coathanger,distractor,1,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,coathanger,small,purple,,,,
7547-f,1.44743E+12,45,filler,schoolbus,target,1,1,3,tire,distractor,3,1,watermelon,distractor,2,2,1,1,0,yellow,,1.44743E+12,yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,schoolbus, , ,,,,
7547-f,1.44743E+12,46,colorAndSize,big_yellow_napkin,target,1,2,2,small_orange_napkin,distractor,3,1,small_orange_napkin,distractor,1,3,1,1,0,yellow,,1.44743E+12,yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,napkin,big,yellow,,,,
7547-f,1.44743E+12,47,sizeOnly,small_red_toothbrush,target,1,2,2,big_blue_toothbrush,distractor,3,1,big_red_toothbrush,distractor,1,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,toothbrush,small,red,,,,
7547-f,1.44743E+12,48,filler,bear,target,1,2,3,raspberry,distractor,3,1,kitten,distractor,1,2,1,1,0,brown,,1.44743E+12,brown,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bear, , ,,,,
7547-f,1.44743E+12,49,filler,lobster,target,1,2,3,tire,distractor,3,2,elephant,distractor,1,1,1,1,0,claws,,1.44743E+12,claws,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lobster, , ,,,,
7547-f,1.44743E+12,50,filler,schoolbus,target,1,1,1,mailbox,distractor,3,3,violin,distractor,2,2,1,1,0,yellow,,1.44743E+12,yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,schoolbus, , ,,,,
7547-f,1.44743E+12,51,filler,fox,target,1,1,3,piano,distractor,3,1,sheep,distractor,2,2,1,1,0,like a dog,,1.44743E+12,like a dog,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,fox, , ,,,,
7547-f,1.44743E+12,52,filler,fireextinguisher,target,1,1,1,piano,distractor,2,3,firehydrant,distractor,3,2,1,1,0,for fires but inside home,,1.44743E+12,for fires but inside home,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,fireextinguisher, , ,,,,
7547-f,1.44743E+12,53,filler,toilet,target,1,1,3,tire,distractor,2,2,snowflake,distractor,3,1,1,1,0,restroom,,1.44743E+12,restroom,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,toilet, , ,,,,
7547-f,1.44743E+12,54,filler,rubberduck,target,1,2,1,fox,distractor,1,3,crocodile,distractor,3,2,1,1,0,the ugly .~~~~~~,,1.44743E+12,the ugly .~~~~~~,FALSE,FALSE,FALSE,TRUE,,, FALSE,TRUE,rubberduck, , ,,,,
7547-f,1.44743E+12,55,colorOnly,big_purple_billiardball,target,1,1,1,big_orange_billiardball,distractor,3,2,small_orange_billiardball,distractor,2,3,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,billiardball,big,purple,,,,
7547-f,1.44743E+12,56,colorOnly,small_purple_ornament,target,1,2,3,small_blue_ornament,distractor,1,2,big_blue_ornament,distractor,3,1,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,ornament,small,purple,,,,
7547-f,1.44743E+12,57,sizeOnly,big_green_guitar,target,1,1,3,small_green_guitar,distractor,3,1,small_blue_guitar,distractor,2,2,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,guitar,big,green,,,,
7547-f,1.44743E+12,58,filler,pumpkin,target,1,2,3,garlic,distractor,3,2,watermelon,distractor,1,1,1,1,0,halloween,,1.44743E+12,halloween,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,pumpkin, , ,,,,
7547-f,1.44743E+12,59,colorAndSize,big_white_phone,target,1,3,2,small_pink_phone,distractor,2,1,small_pink_phone,distractor,1,3,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,phone,big,white,,,,
7547-f,1.44743E+12,60,filler,lemon,target,1,1,2,penguin,distractor,2,1,watermelon,distractor,3,3,1,1,0,sour,,1.44743E+12,sour,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lemon, , ,,,,
7547-f,1.44743E+12,61,filler,broccoli,target,1,3,1,snowflake,distractor,1,2,motorcycle,distractor,2,3,1,1,0,eat your.~~~~~~,,1.44743E+12,eat your.~~~~~~,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,broccoli, , ,,,,
7547-f,1.44743E+12,62,filler,bear,target,1,2,1,lime,distractor,3,2,carrot,distractor,1,3,2,1,1,paws,lol,1447429303804___1447429304337,paws,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,bear, , ,,,,
7547-f,1.44743E+12,63,filler,motorcycle,target,1,1,1,egg,distractor,3,2,crocodile,distractor,2,3,1,1,0,ride it,,1.44743E+12,ride it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,motorcycle, , ,,,,
7547-f,1.44743E+12,64,filler,zucchini,target,1,2,3,clarinet,distractor,1,2,fireextinguisher,distractor,3,1,1,1,0,eat it,,1.44743E+12,eat it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,zucchini, , ,,,,
7547-f,1.44743E+12,65,filler,tennisball,target,1,1,3,dresser,distractor,2,2,firehydrant,distractor,3,1,1,1,0,sports,,1.44743E+12,sports,FALSE,FALSE,FALSE,FALSE,TRUE,, FALSE, FALSE,tennisball, , ,,,,
7547-f,1.44743E+12,66,colorOnly,small_white_weddingcake,target,1,3,1,big_pink_weddingcake,distractor,2,3,small_pink_weddingcake,distractor,1,2,3,2,1,smallest i believe___white,color?,1447429336871___1447429343789___1447429344713,smallest i believe,TRUE,TRUE,FALSE,FALSE,,, FALSE, FALSE,weddingcake,small,white,,,,
7547-f,1.44743E+12,67,colorOnly,big_orange_cap,target,1,2,3,big_blue_cap,distractor,1,1,small_blue_cap,distractor,3,2,1,1,0,yellow,,1.44743E+12,yellow,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,cap,big,orange,,,,
7547-f,1.44743E+12,68,filler,lion,target,1,3,2,tophat,distractor,2,3,rubberduck,distractor,1,1,1,1,0,king of the jungle,,1.44743E+12,king of the jungle,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lion, , ,,,,
7547-f,1.44743E+12,69,filler,strawberry,target,1,1,1,motorcycle,distractor,2,3,bison,distractor,3,2,3,2,1,red___eatit,edible?,1447429365892___1447429373110___1447429375520,red,FALSE,TRUE,FALSE,TRUE,,, FALSE, FALSE,strawberry, , ,,,,
7547-f,1.44743E+12,70,colorOnly,small_white_teacup,target,1,1,3,big_pink_teacup,distractor,2,1,small_pink_teacup,distractor,3,2,3,2,1,my bad.~~~~~~___smallest white,lol,1447429382339___1447429385540___1447429386221,my bad.~~~~~~,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,teacup,small,white,,,,
7547-f,1.44743E+12,71,filler,ketchup,target,1,2,1,tophat,distractor,1,3,garbagecan,distractor,3,2,1,1,0,bottle,,1.44743E+12,bottle,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,ketchup, , ,,,,
7547-f,1.44743E+12,72,filler,rubberduck,target,1,2,2,kiwi,distractor,1,1,flamingo,distractor,3,3,1,1,0,ugly,,1.44743E+12,ugly,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,rubberduck, , ,,,,
7547-f,1.44743E+12,73,sizeOnly,small_purple_bracelet,target,1,1,3,big_green_bracelet,distractor,2,2,big_purple_bracelet,distractor,3,1,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,bracelet,small,purple,,,,
7547-f,1.44743E+12,74,filler,rhinoceros,target,1,3,1,watermelon,distractor,1,3,crocodile,distractor,2,2,1,1,0,grey,,1.44743E+12,grey,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rhinoceros, , ,,,,
7547-f,1.44743E+12,75,colorAndSize,small_green_rock,target,1,3,2,big_purple_rock,distractor,1,1,big_purple_rock,distractor,2,3,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,rock,small,green,,,,
7547-f,1.44743E+12,76,sizeOnly,small_blue_book,target,1,3,3,big_blue_book,distractor,2,1,big_black_book,distractor,1,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,book,small,blue,,,,
7547-f,1.44743E+12,77,filler,flamingo,distractor,0,1,2,tennisball,distractor,3,3,teddybear,target,2,1,1,1,0,plush,,1.44743E+12,plush,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,flamingo, , ,,,,
7547-f,1.44743E+12,78,filler,watermelon,target,1,2,1,garlic,distractor,3,3,grapefruit,distractor,1,2,3,2,1,lol___green on outside,oops,1447429434027___1447429439928___1447429444285,lol,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,watermelon, , ,,,,
7547-f,1.44743E+12,79,filler,trumpet,target,1,3,1,rubberduck,distractor,2,3,tennisball,distractor,1,2,1,1,0,music,,1.44743E+12,music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,trumpet, , ,,,,
7547-f,1.44743E+12,80,filler,tennisball,target,1,3,2,snake,distractor,1,1,firetruck,distractor,2,3,1,1,0,round,,1.44743E+12,round,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,tennisball, , ,,,,
7547-f,1.44743E+12,81,colorAndSize,small_black_comb,target,1,1,1,big_blue_comb,distractor,3,2,big_blue_comb,distractor,2,3,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,comb,small,black,,,,
7547-f,1.44743E+12,82,filler,orange,target,1,3,1,bulldozer,distractor,2,3,snowflake,distractor,1,2,1,1,0,round,,1.44743E+12,round,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,orange, , ,,,,
7547-f,1.44743E+12,83,filler,baseball,target,1,3,3,hotdog,distractor,2,1,tennisball,distractor,1,2,1,1,0,hard,,1.44743E+12,hard,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,baseball, , ,,,,
7547-f,1.44743E+12,84,filler,horse,target,1,3,3,tooth,distractor,2,1,carrot,distractor,1,2,3,3,0,they turn it intoglue___glue___wears shoes,,1447429476250___1447429477895___1447429485530,they turn it intoglue,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,horse, , ,,,,
7547-f,1.44743E+12,85,filler,snake,target,1,2,2,lobster,distractor,1,3,garlic,distractor,3,1,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,snake, , ,,,,
7547-f,1.44743E+12,86,colorAndSize,small_black_turtle,target,1,3,2,big_brown_turtle,distractor,2,3,big_brown_turtle,distractor,1,1,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,turtle,small,black,,,,
7547-f,1.44743E+12,87,filler,motorcycle,target,1,3,1,smokedetector,distractor,1,2,ketchup,distractor,2,3,1,1,0,ride it,,1.44743E+12,ride it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,motorcycle, , ,,,,
7547-f,1.44743E+12,88,filler,bison,target,1,2,2,horse,distractor,3,1,television,distractor,1,3,1,1,0,horned,,1.44743E+12,horned,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,bison, , ,,,,
7547-f,1.44743E+12,89,filler,lion,target,1,2,2,iguana,distractor,3,3,sheep,distractor,1,1,1,1,0,very dangerous,,1.44743E+12,very dangerous,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,lion, , ,,,,
7547-f,1.44743E+12,90,filler,firetruck,target,1,3,2,chick,distractor,1,3,basketball,distractor,2,1,1,1,0,emergency,,1.44743E+12,emergency,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,firetruck, , ,,,,
7547-f,1.44743E+12,91,filler,coconut,target,1,2,1,flamingo,distractor,1,2,dresser,distractor,3,3,1,1,0,has milk in it,,1.44743E+12,has milk in it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,coconut, , ,,,,
7547-f,1.44743E+12,92,sizeOnly,small_green_chair,target,1,3,3,big_red_chair,distractor,2,1,big_green_chair,distractor,1,2,1,1,0,smallest,,1.44743E+12,smallest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,chair,small,green,,,,
7547-f,1.44743E+12,93,filler,artichoke,target,1,2,1,mailbox,distractor,1,3,schoolbus,distractor,3,2,1,1,0,edible,,1.44743E+12,edible,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,artichoke, , ,,,,
7547-f,1.44743E+12,94,colorAndSize,small_red_bucket,target,1,1,3,big_pink_bucket,distractor,2,1,big_pink_bucket,distractor,3,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,bucket,small,red,,,,
7547-f,1.44743E+12,95,colorAndSize,big_green_framee,target,1,3,3,small_pink_framee,distractor,2,1,small_pink_framee,distractor,1,2,1,1,0,biggest,,1.44743E+12,biggest,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,framee,big,green,,,,
7547-f,1.44743E+12,96,colorOnly,small_black_belt,target,1,3,2,small_brown_belt,distractor,1,3,big_brown_belt,distractor,2,1,1,1,0,black,,1.44743E+12,black,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,belt,small,black,,,,
7547-f,1.44743E+12,97,colorAndSize,small_purple_flower,target,1,3,3,big_red_flower,distractor,2,2,big_red_flower,distractor,1,1,1,1,0,small,,1.44743E+12,small,TRUE,FALSE,FALSE,FALSE,,, FALSE, FALSE,flower,small,purple,,,,
7547-f,1.44743E+12,98,filler,iguana,target,1,1,2,clarinet,distractor,3,1,feather,distractor,2,3,1,1,0,green,,1.44743E+12,green,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,iguana, , ,,,,
7547-f,1.44743E+12,99,colorOnly,small_blue_tack,target,1,3,1,small_red_tack,distractor,2,2,big_red_tack,distractor,1,3,1,1,0,blue,,1.44743E+12,blue,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,tack,small,blue,,,,
7547-f,1.44743E+12,100,filler,grapefruit,target,1,1,1,baseball,distractor,2,2,feather,distractor,3,3,1,1,0,ruby,,1.44743E+12,ruby,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,grapefruit, , ,,,,
7547-f,1.44743E+12,101,colorOnly,big_pink_balloon,target,1,3,2,big_yellow_balloon,distractor,1,3,small_yellow_balloon,distractor,2,1,1,1,0,purple,,1.44743E+12,purple,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,balloon,big,pink,,,,
7547-f,1.44743E+12,102,filler,tophat,target,1,3,1,firetruck,distractor,1,2,lemon,distractor,2,3,1,1,0,magician,,1.44743E+12,magician,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,tophat, , ,,,,
7547-f,1.44743E+12,103,filler,car,target,1,1,2,lime,distractor,2,3,tooth,distractor,3,1,1,1,0,drive it,,1.44743E+12,drive it,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,car, , ,,,,
7547-f,1.44743E+12,104,colorOnly,big_red_pepper,target,1,2,3,big_green_pepper,distractor,1,1,small_green_pepper,distractor,3,2,1,1,0,red,,1.44743E+12,red,FALSE,TRUE,FALSE,FALSE,,, FALSE, FALSE,pepper,big,red,,,,
7547-f,1.44743E+12,105,filler,sheep,target,1,2,2,egg,distractor,3,1,hotdog,distractor,1,3,1,1,0,wooly,,1.44743E+12,wooly,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,sheep, , ,,,,
7547-f,1.44743E+12,106,filler,clarinet,target,1,2,1,garbagecan,distractor,1,3,zucchini,distractor,3,2,1,1,0,music,,1.44743E+12,music,FALSE,FALSE,FALSE,TRUE,,, FALSE, FALSE,clarinet, , ,,,,
