,gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,basiclevelMentioned,superClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,X,notes
1674,7830-a,1450000000000,41,subSuperTrial,distr33,diningTable,target,4,4,table,furniture,squirrel,distrClass3,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,diningTable,NA,NA,,NA,NA,
1675,7830-a,1450000000000,42,subSuperTrial,distr23,pug,target,2,2,dog,animal,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,4,4,NA,plant,blackStimulus,NA,1,1,NA,NA,sheep,distrClass2,3,3,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pug,NA,NA,,NA,NA,
1676,7830-a,1450000000000,43,subSuperTrial,distr23,jellyBeans,target,3,2,candy,snack,chips,distrClass2,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,iguana,distrClass3,2,4,NA,animal,1,1,0,bean,,1450000000000,bean,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,jellyBeans,NA,NA,,NA,NA,
1679,7830-a,1450000000000,46,subSuperTrial,distr33,blackBear,target,3,4,bear,animal,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass3,4,3,NA,clothing,popcorn,distrClass3,2,2,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,blackBear,NA,NA,,NA,NA,
1681,7830-a,1450000000000,48,subSuperTrial,distr12,rose,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,lily,distrClass1,4,3,flower,plant,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,3,2,NA,plant,1,1,0,red,,1450000000000,red,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,rose,NA,NA,,NA,NA,
1682,7830-a,1450000000000,49,subSuperTrial,distr23,sportsCar,target,2,2,car,vehicle,lion,distrClass3,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass2,4,4,NA,vehicle,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1685,7830-a,1450000000000,52,subSuperTrial,distr23,pandaBear,target,4,2,bear,animal,blackStimulus,NA,1,1,NA,NA,dress,distrClass3,2,4,NA,clothing,pig,distrClass2,3,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,panda!,,1450000000000,panda!,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
1686,7830-a,1450000000000,53,subSuperTrial,distr22,clownFish,target,3,3,fish,animal,cow,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sheep,distrClass2,2,2,NA,animal,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,clownFish,NA,NA,,NA,NA,
1688,7830-a,1450000000000,55,subSuperTrial,distr23,polarBear,target,2,2,bear,animal,rhino,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,3,3,NA,vehicle,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,polarBear,NA,NA,,NA,NA,
1690,7830-a,1450000000000,57,subSuperTrial,distr12,picnicTable,target,3,2,table,furniture,blackStimulus,NA,1,1,NA,NA,sideTable,distrClass1,4,3,table,furniture,blackStimulus,NA,5,5,NA,NA,wardrobe,distrClass2,2,4,NA,furniture,1,1,0,picknik,,1450000000000,picknik,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,picnicTable,NA,NA,,NA,NA,
1691,7830-a,1450000000000,58,subSuperTrial,distr23,dressShirt,target,4,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,cow,distrClass3,3,3,NA,animal,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,dressShirt,NA,NA,,NA,NA,
1693,7830-a,1450000000000,60,subSuperTrial,distr33,poloShirt,target,2,4,shirt,clothing,squirrel,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bison,distrClass3,4,3,NA,animal,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,poloShirt,NA,NA,,NA,NA,
1694,7830-a,1450000000000,61,subSuperTrial,distr33,minivan,target,2,2,car,vehicle,crocodile,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass3,3,4,NA,snack,blackStimulus,NA,1,1,NA,NA,1,1,0,van,,1450000000000,van,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,minivan,NA,NA,,NA,NA,
1697,7830-a,1450000000000,64,subSuperTrial,distr22,germanShepherd,target,2,3,dog,animal,horse,distrClass2,4,4,NA,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,doggy,,1450000000000,doggy,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,germanShepherd,NA,NA,,NA,NA,
1698,7830-a,1450000000000,65,subSuperTrial,distr23,husky,target,3,4,dog,animal,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,4,2,NA,furniture,chick,distrClass2,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,doggy,,1450000000000,doggy,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,husky,NA,NA,,NA,NA,
1701,7830-a,1450000000000,68,subSuperTrial,distr22,hawaiiShirt,target,4,3,shirt,clothing,gloves,distrClass2,3,4,NA,clothing,socks,distrClass2,2,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,hawaiiShirt,NA,NA,,NA,NA,
1703,7830-a,1450000000000,70,subSuperTrial,distr33,pigeon,target,3,4,bird,animal,chips,distrClass3,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass3,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,1,1,0,bird,,1450000000000,bird,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pigeon,NA,NA,,NA,NA,
1704,7830-a,1450000000000,71,subSuperTrial,distr33,eagle,target,3,3,bird,animal,bathrobe,distrClass3,4,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,2,2,NA,furniture,1,1,0,eagle,,1450000000000,eagle,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,eagle,NA,NA,,NA,NA,
1705,7830-a,1450000000000,72,subSuperTrial,distr33,parrot,target,2,4,bird,animal,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass3,3,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,cookies,distrClass3,4,3,NA,snack,2,1,1,bird,great job :),1449262630519___1449262637485,bird,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,parrot,NA,NA,,NA,NA,
1707,3158-b,1450000000000,2,subSuperTrial,distr22,husky,target,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,3,4,NA,animal,snake,distrClass2,2,3,NA,animal,1,1,0,wolf,,1450000000000,wolf,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,husky,NA,NA,,NA,NA,
1712,3158-b,1450000000000,7,subSuperTrial,distr33,pug,target,3,2,dog,animal,pottedPlant,distrClass3,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,train,distrClass3,4,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,1,1,0,doggie,,1450000000000,doggie,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pug,NA,NA,,NA,NA,
1713,3158-b,1450000000000,8,subSuperTrial,distr22,coffeeTable,target,4,2,table,furniture,bookcase,distrClass2,3,4,NA,furniture,wardrobe,distrClass2,2,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,coffeeTable,NA,NA,,NA,NA,
1715,3158-b,1450000000000,10,subSuperTrial,distr12,goldFish,target,4,2,fish,animal,cow,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,discusFish,distrClass1,3,3,fish,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,small fish,,1450000000000,small fish,TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,goldFish,NA,NA,,NA,NA,
1716,3158-b,1450000000000,11,subSuperTrial,distr23,diningTable,target,3,4,table,furniture,bookcase,distrClass2,2,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,iguana,distrClass3,4,2,NA,animal,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,diningTable,NA,NA,,NA,NA,
1719,3158-b,1450000000000,14,subSuperTrial,distr12,blackBear,target,3,4,bear,animal,blackStimulus,NA,1,1,NA,NA,koalaBear,distrClass1,4,3,bear,animal,blackStimulus,NA,5,5,NA,NA,cow,distrClass2,2,2,NA,animal,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,blackBear,NA,NA,,NA,NA,
1720,3158-b,1450000000000,15,subSuperTrial,distr23,grizzlyBear,target,2,2,bear,animal,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,3,4,NA,animal,dress,distrClass3,4,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,grizzlyBear,NA,NA,,NA,NA,
1721,3158-b,1450000000000,16,subSuperTrial,distr12,pigeon,target,4,2,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass2,3,3,NA,animal,sparrow,distrClass1,2,4,bird,animal,1,1,0,bigger bird,,1450000000000,bigger bird,TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pigeon,NA,NA,,NA,NA,
1723,3158-b,1450000000000,18,subSuperTrial,distr22,daisy,target,3,3,flower,plant,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,4,4,NA,plant,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass2,2,2,NA,plant,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,daisy,NA,NA,,NA,NA,
1725,3158-b,1450000000000,20,subSuperTrial,distr33,polarBear,target,3,4,bear,animal,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass3,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,wardrobe,distrClass3,4,3,NA,furniture,1,1,0,polar,,1450000000000,polar,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,polarBear,NA,NA,,NA,NA,
1727,3158-b,1450000000000,22,subSuperTrial,distr12,suv,target,3,3,car,vehicle,sedan,distrClass1,4,2,car,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass2,2,4,NA,vehicle,1,1,0,suv,,1450000000000,suv,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,suv,NA,NA,,NA,NA,
1728,3158-b,1450000000000,23,subSuperTrial,distr12,parrot,target,2,2,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,sparrow,distrClass1,4,4,bird,animal,squirrel,distrClass2,3,3,NA,animal,1,1,0,colorful,,1450000000000,colorful,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,parrot,NA,NA,,NA,NA,
1729,3158-b,1450000000000,24,subSuperTrial,distr22,rose,target,3,4,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,grasses,distrClass2,4,3,NA,plant,ivy,distrClass2,2,2,NA,plant,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,rose,NA,NA,,NA,NA,
1732,3158-b,1450000000000,27,subSuperTrial,distr22,dalmatian,target,2,3,dog,animal,sheep,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,squirrel,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,doggie,,1450000000000,doggie,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,dalmatian,NA,NA,,NA,NA,
1735,3158-b,1450000000000,30,subSuperTrial,distr33,sunflower,target,4,2,flower,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cow,distrClass3,3,4,NA,animal,firetruck,distrClass3,2,3,NA,vehicle,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sunflower,NA,NA,,NA,NA,
1737,3158-b,1450000000000,32,subSuperTrial,distr23,poloShirt,target,3,4,shirt,clothing,socks,distrClass2,2,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,bison,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,poloShirt,NA,NA,,NA,NA,
1738,3158-b,1450000000000,33,subSuperTrial,distr33,clownFish,target,3,3,fish,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass3,2,2,NA,clothing,pretzels,distrClass3,4,4,NA,snack,1,1,0,fish,,1450000000000,fish,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,clownFish,NA,NA,,NA,NA,
1742,3158-b,1450000000000,37,subSuperTrial,distr23,minivan,target,2,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass2,4,4,NA,vehicle,snake,distrClass3,3,3,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,minivan,NA,NA,,NA,NA,
1744,3158-b,1450000000000,39,subSuperTrial,distr12,catfish,target,4,2,fish,animal,blackStimulus,NA,5,5,NA,NA,pig,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,2,4,fish,animal,1,1,0,longer fish,,1450000000000,longer fish,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,catfish,NA,NA,,NA,NA,
1747,3158-b,1450000000000,42,subSuperTrial,distr33,swordFish,target,3,2,fish,animal,blackStimulus,NA,5,5,NA,NA,bookcase,distrClass3,2,3,NA,furniture,ambulance,distrClass3,4,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,1,1,0,swordfish,,1450000000000,swordfish,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,swordFish,NA,NA,,NA,NA,
1750,3158-b,1450000000000,45,subSuperTrial,distr23,skittles,target,2,3,candy,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,4,4,NA,snack,train,distrClass3,3,2,NA,vehicle,1,1,0,skittles,,1450000000000,skittles,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,skittles,NA,NA,,NA,NA,
1755,3158-b,1450000000000,50,subSuperTrial,distr33,jellyBeans,target,4,3,candy,snack,ambulance,distrClass3,2,2,NA,vehicle,iguana,distrClass3,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,beans,,1450000000000,beans,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,jellyBeans,NA,NA,,NA,NA,
1756,3158-b,1450000000000,51,subSuperTrial,distr12,convertible,target,4,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,train,distrClass2,2,2,NA,vehicle,sedan,distrClass1,3,3,car,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,silver car,,1450000000000,silver car,FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,convertible,NA,NA,,NA,NA,
1757,3158-b,1450000000000,52,subSuperTrial,distr23,tulip,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,4,2,NA,plant,kitten,distrClass3,3,3,NA,animal,1,1,0,flower,,1450000000000,flower,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,tulip,NA,NA,,NA,NA,
1758,3158-b,1450000000000,53,subSuperTrial,distr12,dressShirt,target,2,3,shirt,clothing,blackStimulus,NA,1,1,NA,NA,dress,distrClass2,3,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,campShirt,distrClass1,4,4,shirt,clothing,1,1,0,long sleeves,,1450000000000,long sleeves,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,dressShirt,NA,NA,,NA,NA,
1760,3158-b,1450000000000,55,subSuperTrial,distr33,sportsCar,target,4,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,lamp,distrClass3,3,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,rabbit,distrClass3,2,4,NA,animal,1,1,0,car,,1450000000000,car,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1762,3158-b,1450000000000,57,subSuperTrial,distr12,bedsideTable,target,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,sideTable,distrClass1,4,2,table,furniture,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,2,3,NA,furniture,1,1,0,drawers,,1450000000000,drawers,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,bedsideTable,NA,NA,,NA,NA,
1765,3158-b,1450000000000,60,subSuperTrial,distr33,eagle,target,2,4,bird,animal,rosemary,distrClass3,4,3,NA,plant,motorcycle,distrClass3,3,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,eagle,,1450000000000,eagle,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,eagle,NA,NA,,NA,NA,
1766,3158-b,1450000000000,61,subSuperTrial,distr22,pandaBear,target,4,4,bear,animal,blackStimulus,NA,5,5,NA,NA,crocodile,distrClass2,2,2,NA,animal,lobster,distrClass2,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,bear,,1450000000000,bear,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
1768,3158-b,1450000000000,63,subSuperTrial,distr23,tShirt,target,2,2,shirt,clothing,dress,distrClass2,4,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass3,3,4,NA,snack,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,tShirt,NA,NA,,NA,NA,
1770,3158-b,1450000000000,65,subSuperTrial,distr23,hummingBird,target,4,4,bird,animal,rhino,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass3,3,3,NA,vehicle,1,1,0,bird,,1450000000000,bird,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,hummingBird,NA,NA,,NA,NA,
1772,3158-b,1450000000000,67,subSuperTrial,distr23,gummyBears,target,3,3,candy,snack,ambulance,distrClass3,2,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,4,2,NA,snack,1,1,0,candy,,1450000000000,candy,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,gummyBears,NA,NA,,NA,NA,
1773,3158-b,1450000000000,68,subSuperTrial,distr22,picnicTable,target,2,3,table,furniture,wardrobe,distrClass2,4,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,3,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,1,1,0,table,,1450000000000,table,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,picnicTable,NA,NA,,NA,NA,
1774,3158-b,1450000000000,69,subSuperTrial,distr22,mnMs,target,3,2,candy,snack,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass2,2,4,NA,snack,blackStimulus,NA,1,1,NA,NA,chips,distrClass2,4,3,NA,snack,1,1,0,candy,,1450000000000,candy,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,mnMs,NA,NA,,NA,NA,
1775,3158-b,1450000000000,70,subSuperTrial,distr22,germanShepherd,target,2,2,dog,animal,squirrel,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,lobster,distrClass2,4,3,NA,animal,1,1,0,dog,,1450000000000,dog,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,germanShepherd,NA,NA,,NA,NA,
1777,3158-b,1450000000000,72,subSuperTrial,distr33,hawaiiShirt,target,3,3,shirt,clothing,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass3,4,4,NA,animal,train,distrClass3,2,2,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,shirt,,1450000000000,shirt,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,hawaiiShirt,NA,NA,,NA,NA,
1778,4842-f,1450000000000,1,subSuperTrial,distr33,bedsideTable,target,4,2,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass3,3,3,NA,animal,elephant,distrClass3,2,4,NA,animal,2,1,1,Two storage spaces in it,Object?,1449259598563___1449259604944,Two storage spaces in it,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,bedsideTable,NA,NA,,NA,NA,
1780,4842-f,1450000000000,3,subSuperTrial,distr12,coffeeTable,target,4,3,table,furniture,sideTable,distrClass1,3,4,table,furniture,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,2,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,3,1,2,something id put my feet on when play xbox,?___ok,1449259638495___1449259638800___1449259645692,something id put my feet on when play xbox,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,coffeeTable,NA,NA,,NA,NA,
1782,4842-f,1450000000000,5,subSuperTrial,distr22,sportsCar,target,4,3,car,vehicle,ambulance,distrClass2,3,4,NA,vehicle,firetruck,distrClass2,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,fastest one in the group,,1450000000000,fastest one in the group,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,sportsCar,NA,NA,,NA,NA,
1785,4842-f,1450000000000,8,subSuperTrial,distr22,pandaBear,target,3,2,bear,animal,rabbit,distrClass2,2,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,kitten,distrClass2,4,3,NA,animal,1,1,0,no color in this animals fur,,1450000000000,no color in this animals fur,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,pandaBear,NA,NA,,NA,NA,
1788,4842-f,1450000000000,11,subSuperTrial,distr23,hummingBird,target,3,4,bird,animal,motorcycle,distrClass3,2,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,2,1,1,wouldn't want to be poked in the eye by its face,oops on the last one. sorry,1449259764106___1449259765419,wouldn't want to be poked in the eye by its face,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,hummingBird,NA,NA,,NA,NA,
1791,4842-f,1450000000000,14,subSuperTrial,distr23,parrot,target,2,2,bird,animal,blackStimulus,NA,1,1,NA,NA,socks,distrClass3,3,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,rhino,distrClass2,4,4,NA,animal,1,1,0,sometimes talks,,1450000000000,sometimes talks,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,parrot,NA,NA,,NA,NA,
1792,4842-f,1450000000000,15,subSuperTrial,distr12,goldFish,target,2,4,fish,animal,blackStimulus,NA,5,5,NA,NA,discusFish,distrClass1,3,3,fish,animal,kitten,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,sometimes get flushed,,1450000000000,sometimes get flushed,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,goldFish,NA,NA,,NA,NA,
1793,4842-f,1450000000000,16,subSuperTrial,distr33,suv,target,4,2,car,vehicle,bison,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,dress,distrClass3,3,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,1,1,0,rugged but new,,1450000000000,rugged but new,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,suv,NA,NA,,NA,NA,
1794,4842-f,1450000000000,17,subSuperTrial,distr22,rose,target,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,3,4,NA,plant,ivy,distrClass2,4,3,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,beautiful,,1450000000000,beautiful,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,rose,NA,NA,,NA,NA,
1796,4842-f,1450000000000,19,subSuperTrial,distr22,hawaiiShirt,target,4,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,dress,distrClass2,3,4,NA,clothing,gloves,distrClass2,2,3,NA,clothing,blackStimulus,NA,5,5,NA,NA,1,1,0,cheesy taste in vaca clothes,,1450000000000,cheesy taste in vaca clothes,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,hawaiiShirt,NA,NA,,NA,NA,
