"","gameid","time","roundNum","trialType","condition","nameClickedObj","targetStatusClickedObj","spLocsClickedObj","lisLocsClickedObj","basiclevelClickedObj","superdomainClickedObj","alt1Name","alt1TargetStatus","alt1SpLocs","alt1LisLocs","alt1Basiclevel","alt1superdomain","alt2Name","alt2TargetStatus","alt2SpLocs","alt2LisLocs","alt2Basiclevel","alt2superdomain","alt3Name","alt3TargetStatus","alt3SpLocs","alt3LisLocs","alt3Basiclevel","alt3superdomain","alt4Name","alt4TargetStatus","alt4SpLocs","alt4LisLocs","alt4Basiclevel","alt4superdomain","numMessages","numSMessages","numLMessages","speakerMessages","listenerMessages","messageTimeStamps","refExp","sizeMentioned","colorMentioned","typeMentioned","otherFeatureMentioned","basiclevelMentioned","superClassMentioned","superclassattributeMentioned","utteranceContracted","oneMentioned","theMentioned","clickedType","clickedSize","clickedColor","colorPreNominal","sizePreNominal","X","notes"
"1664","7830-a",1.45e+12,31,"subSuperTrial","distr12","grizzlyBear","target",3,3,"bear","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"snake","distrClass2",2,4,NA,"animal","koalaBear","distrClass1",4,2,"bear","animal",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1674","7830-a",1.45e+12,41,"subSuperTrial","distr33","diningTable","target",4,4,"table","furniture","squirrel","distrClass3",2,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"lion","distrClass3",3,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1675","7830-a",1.45e+12,42,"subSuperTrial","distr23","pug","target",2,2,"dog","animal","blackStimulus",NA,5,5,NA,NA,"ivy","distrClass3",4,4,NA,"plant","blackStimulus",NA,1,1,NA,NA,"sheep","distrClass2",3,3,NA,"animal",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1679","7830-a",1.45e+12,46,"subSuperTrial","distr33","blackBear","target",3,4,"bear","animal","blackStimulus",NA,1,1,NA,NA,"bathrobe","distrClass3",4,3,NA,"clothing","popcorn","distrClass3",2,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1682","7830-a",1.45e+12,49,"subSuperTrial","distr23","sportsCar","target",2,2,"car","vehicle","lion","distrClass3",3,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"ambulance","distrClass2",4,4,NA,"vehicle",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1686","7830-a",1.45e+12,53,"subSuperTrial","distr22","clownFish","target",3,3,"fish","animal","cow","distrClass2",4,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"sheep","distrClass2",2,2,NA,"animal",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1688","7830-a",1.45e+12,55,"subSuperTrial","distr23","polarBear","target",2,2,"bear","animal","rhino","distrClass2",4,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"ambulance","distrClass3",3,3,NA,"vehicle",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"polarBear",NA,NA,"",NA,NA,""
"1691","7830-a",1.45e+12,58,"subSuperTrial","distr23","dressShirt","target",4,4,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"bathrobe","distrClass2",2,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"cow","distrClass3",3,3,NA,"animal",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1693","7830-a",1.45e+12,60,"subSuperTrial","distr33","poloShirt","target",2,4,"shirt","clothing","squirrel","distrClass3",3,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bison","distrClass3",4,3,NA,"animal",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1697","7830-a",1.45e+12,64,"subSuperTrial","distr22","germanShepherd","target",2,3,"dog","animal","horse","distrClass2",4,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"lion","distrClass2",3,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"doggy","","1.45E+12","doggy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1698","7830-a",1.45e+12,65,"subSuperTrial","distr23","husky","target",3,4,"dog","animal","blackStimulus",NA,1,1,NA,NA,"lamp","distrClass3",4,2,NA,"furniture","chick","distrClass2",2,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"doggy","","1.45E+12","doggy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"husky",NA,NA,"",NA,NA,""
"1701","7830-a",1.45e+12,68,"subSuperTrial","distr22","hawaiiShirt","target",4,3,"shirt","clothing","gloves","distrClass2",3,4,NA,"clothing","socks","distrClass2",2,2,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1703","7830-a",1.45e+12,70,"subSuperTrial","distr33","pigeon","target",3,4,"bird","animal","chips","distrClass3",4,3,NA,"snack","blackStimulus",NA,5,5,NA,NA,"motorcycle","distrClass3",2,2,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1705","7830-a",1.45e+12,72,"subSuperTrial","distr33","parrot","target",2,4,"bird","animal","blackStimulus",NA,5,5,NA,NA,"bathrobe","distrClass3",3,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"cookies","distrClass3",4,3,NA,"snack",2,1,1,"bird","great job :)","1449262630519___1449262637485","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"parrot",NA,NA,"",NA,NA,""
"1712","3158-b",1.45e+12,7,"subSuperTrial","distr33","pug","target",3,2,"dog","animal","pottedPlant","distrClass3",2,4,NA,"plant","blackStimulus",NA,5,5,NA,NA,"train","distrClass3",4,3,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,1,1,0,"doggie","","1.45E+12","doggie",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1713","3158-b",1.45e+12,8,"subSuperTrial","distr22","coffeeTable","target",4,2,"table","furniture","bookcase","distrClass2",3,4,NA,"furniture","wardrobe","distrClass2",2,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1715","3158-b",1.45e+12,10,"subSuperTrial","distr12","goldFish","target",4,2,"fish","animal","cow","distrClass2",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"discusFish","distrClass1",3,3,"fish","animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"small fish","","1.45E+12","small fish",TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"goldFish",NA,NA,"",NA,NA,""
"1716","3158-b",1.45e+12,11,"subSuperTrial","distr23","diningTable","target",3,4,"table","furniture","bookcase","distrClass2",2,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"iguana","distrClass3",4,2,NA,"animal",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"diningTable",NA,NA,"",NA,NA,""
"1719","3158-b",1.45e+12,14,"subSuperTrial","distr12","blackBear","target",3,4,"bear","animal","blackStimulus",NA,1,1,NA,NA,"koalaBear","distrClass1",4,3,"bear","animal","blackStimulus",NA,5,5,NA,NA,"cow","distrClass2",2,2,NA,"animal",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1720","3158-b",1.45e+12,15,"subSuperTrial","distr23","grizzlyBear","target",2,2,"bear","animal","blackStimulus",NA,1,1,NA,NA,"crocodile","distrClass2",3,4,NA,"animal","dress","distrClass3",4,3,NA,"clothing","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1721","3158-b",1.45e+12,16,"subSuperTrial","distr12","pigeon","target",4,2,"bird","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"rabbit","distrClass2",3,3,NA,"animal","sparrow","distrClass1",2,4,"bird","animal",1,1,0,"bigger bird","","1.45E+12","bigger bird",TRUE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pigeon",NA,NA,"",NA,NA,""
"1723","3158-b",1.45e+12,18,"subSuperTrial","distr22","daisy","target",3,3,"flower","plant","blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass2",4,4,NA,"plant","blackStimulus",NA,1,1,NA,NA,"pottedPlant","distrClass2",2,2,NA,"plant",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"daisy",NA,NA,"",NA,NA,""
"1729","3158-b",1.45e+12,24,"subSuperTrial","distr22","rose","target",3,4,"flower","plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"grasses","distrClass2",4,3,NA,"plant","ivy","distrClass2",2,2,NA,"plant",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"rose",NA,NA,"",NA,NA,""
"1732","3158-b",1.45e+12,27,"subSuperTrial","distr22","dalmatian","target",2,3,"dog","animal","sheep","distrClass2",4,2,NA,"animal","blackStimulus",NA,5,5,NA,NA,"squirrel","distrClass2",3,4,NA,"animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"doggie","","1.45E+12","doggie",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dalmatian",NA,NA,"",NA,NA,""
"1735","3158-b",1.45e+12,30,"subSuperTrial","distr33","sunflower","target",4,2,"flower","plant","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"cow","distrClass3",3,4,NA,"animal","firetruck","distrClass3",2,3,NA,"vehicle",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sunflower",NA,NA,"",NA,NA,""
"1737","3158-b",1.45e+12,32,"subSuperTrial","distr23","poloShirt","target",3,4,"shirt","clothing","socks","distrClass2",2,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"bison","distrClass3",4,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"poloShirt",NA,NA,"",NA,NA,""
"1738","3158-b",1.45e+12,33,"subSuperTrial","distr33","clownFish","target",3,3,"fish","animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"bathrobe","distrClass3",2,2,NA,"clothing","pretzels","distrClass3",4,4,NA,"snack",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1742","3158-b",1.45e+12,37,"subSuperTrial","distr23","minivan","target",2,2,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"motorcycle","distrClass2",4,4,NA,"vehicle","snake","distrClass3",3,3,NA,"animal",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"minivan",NA,NA,"",NA,NA,""
"1744","3158-b",1.45e+12,39,"subSuperTrial","distr12","catfish","target",4,2,"fish","animal","blackStimulus",NA,5,5,NA,NA,"pig","distrClass2",3,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,"discusFish","distrClass1",2,4,"fish","animal",1,1,0,"longer fish","","1.45E+12","longer fish",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"catfish",NA,NA,"",NA,NA,""
"1756","3158-b",1.45e+12,51,"subSuperTrial","distr12","convertible","target",4,4,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"train","distrClass2",2,2,NA,"vehicle","sedan","distrClass1",3,3,"car","vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"silver car","","1.45E+12","silver car",FALSE,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1757","3158-b",1.45e+12,52,"subSuperTrial","distr23","tulip","target",2,4,"flower","plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass2",4,2,NA,"plant","kitten","distrClass3",3,3,NA,"animal",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tulip",NA,NA,"",NA,NA,""
"1760","3158-b",1.45e+12,55,"subSuperTrial","distr33","sportsCar","target",4,2,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"lamp","distrClass3",3,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"rabbit","distrClass3",2,4,NA,"animal",1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1766","3158-b",1.45e+12,61,"subSuperTrial","distr22","pandaBear","target",4,4,"bear","animal","blackStimulus",NA,5,5,NA,NA,"crocodile","distrClass2",2,2,NA,"animal","lobster","distrClass2",3,3,NA,"animal","blackStimulus",NA,1,1,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pandaBear",NA,NA,"",NA,NA,""
"1768","3158-b",1.45e+12,63,"subSuperTrial","distr23","tShirt","target",2,2,"shirt","clothing","dress","distrClass2",4,3,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"pretzels","distrClass3",3,4,NA,"snack",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1770","3158-b",1.45e+12,65,"subSuperTrial","distr23","hummingBird","target",4,4,"bird","animal","rhino","distrClass2",2,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"firetruck","distrClass3",3,3,NA,"vehicle",1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1772","3158-b",1.45e+12,67,"subSuperTrial","distr23","gummyBears","target",3,3,"candy","snack","ambulance","distrClass3",2,4,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"pretzels","distrClass2",4,2,NA,"snack",1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"gummyBears",NA,NA,"",NA,NA,""
"1773","3158-b",1.45e+12,68,"subSuperTrial","distr22","picnicTable","target",2,3,"table","furniture","wardrobe","distrClass2",4,4,NA,"furniture","blackStimulus",NA,1,1,NA,NA,"bed","distrClass2",3,2,NA,"furniture","blackStimulus",NA,5,5,NA,NA,1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"picnicTable",NA,NA,"",NA,NA,""
"1774","3158-b",1.45e+12,69,"subSuperTrial","distr22","mnMs","target",3,2,"candy","snack","blackStimulus",NA,5,5,NA,NA,"popcorn","distrClass2",2,4,NA,"snack","blackStimulus",NA,1,1,NA,NA,"chips","distrClass2",4,3,NA,"snack",1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"mnMs",NA,NA,"",NA,NA,""
"1775","3158-b",1.45e+12,70,"subSuperTrial","distr22","germanShepherd","target",2,2,"dog","animal","squirrel","distrClass2",3,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"lobster","distrClass2",4,3,NA,"animal",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1777","3158-b",1.45e+12,72,"subSuperTrial","distr33","hawaiiShirt","target",3,3,"shirt","clothing","blackStimulus",NA,1,1,NA,NA,"squirrel","distrClass3",4,4,NA,"animal","train","distrClass3",2,2,NA,"vehicle","blackStimulus",NA,5,5,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1853","0198-d",1.45e+12,4,"subSuperTrial","distr23","picnicTable","target",4,4,"table","furniture","cookies","distrClass3",3,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"lamp","distrClass2",2,3,NA,"furniture",1,1,0,"table","","1.45E+12","table",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"picnicTable",NA,NA,"",NA,NA,""
"1854","0198-d",1.45e+12,5,"subSuperTrial","distr33","pug","target",3,3,"dog","animal","popcorn","distrClass3",2,4,NA,"snack","cookies","distrClass3",4,2,NA,"snack","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"pug",NA,NA,"",NA,NA,""
"1857","0198-d",1.45e+12,8,"subSuperTrial","distr23","hawaiiShirt","target",3,2,"shirt","clothing","socks","distrClass2",4,4,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,"pig","distrClass3",2,3,NA,"animal",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hawaiiShirt",NA,NA,"",NA,NA,""
"1858","0198-d",1.45e+12,9,"subSuperTrial","distr22","convertible","target",3,2,"car","vehicle","blackStimulus",NA,5,5,NA,NA,"motorcycle","distrClass2",2,3,NA,"vehicle","firetruck","distrClass2",4,4,NA,"vehicle","blackStimulus",NA,1,1,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"convertible",NA,NA,"",NA,NA,""
"1860","0198-d",1.45e+12,11,"subSuperTrial","distr23","swordFish","target",3,3,"fish","animal","chick","distrClass2",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"rosemary","distrClass3",4,2,NA,"plant","blackStimulus",NA,1,1,NA,NA,1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"swordFish",NA,NA,"",NA,NA,""
"1863","0198-d",1.45e+12,14,"subSuperTrial","distr23","blackBear","target",4,2,"bear","animal","gloves","distrClass3",2,3,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"iguana","distrClass2",3,4,NA,"animal",1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"blackBear",NA,NA,"",NA,NA,""
"1870","0198-d",1.45e+12,21,"subSuperTrial","distr33","suv","target",3,4,"car","vehicle","cow","distrClass3",2,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,"grasses","distrClass3",4,2,NA,"plant","blackStimulus",NA,1,1,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"suv",NA,NA,"",NA,NA,""
"1877","0198-d",1.45e+12,28,"subSuperTrial","distr12","coffeeTable","target",4,4,"table","furniture","sideTable","distrClass1",3,2,"table","furniture","blackStimulus",NA,1,1,NA,NA,"bookcase","distrClass2",2,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,1,1,0,"short table","","1.45E+12","short table",FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,"coffeeTable",NA,NA,"",NA,NA,""
"1878","0198-d",1.45e+12,29,"subSuperTrial","distr33","clownFish","target",2,2,"fish","animal","blackStimulus",NA,1,1,NA,NA,"bed","distrClass3",3,3,NA,"furniture","blackStimulus",NA,5,5,NA,NA,"ivy","distrClass3",4,4,NA,"plant",1,1,0,"fish","","1.45E+12","fish",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"clownFish",NA,NA,"",NA,NA,""
"1881","0198-d",1.45e+12,32,"subSuperTrial","distr22","tShirt","target",2,4,"shirt","clothing","blackStimulus",NA,5,5,NA,NA,"dress","distrClass2",4,2,NA,"clothing","blackStimulus",NA,1,1,NA,NA,"gloves","distrClass2",3,3,NA,"clothing",1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tShirt",NA,NA,"",NA,NA,""
"1889","0198-d",1.45e+12,40,"subSuperTrial","distr12","grizzlyBear","target",3,4,"bear","animal","blackStimulus",NA,1,1,NA,NA,"koalaBear","distrClass1",4,2,"bear","animal","cow","distrClass2",2,3,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
"1890","0198-d",1.45e+12,41,"subSuperTrial","distr33","sportsCar","target",2,3,"car","vehicle","blackStimulus",NA,1,1,NA,NA,"pretzels","distrClass3",4,2,NA,"snack","sheep","distrClass3",3,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,1,1,0,"car","","1.45E+12","car",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sportsCar",NA,NA,"",NA,NA,""
"1891","0198-d",1.45e+12,42,"subSuperTrial","distr33","germanShepherd","target",3,3,"dog","animal","blackStimulus",NA,1,1,NA,NA,"popcorn","distrClass3",4,2,NA,"snack","pottedPlant","distrClass3",2,4,NA,"plant","blackStimulus",NA,5,5,NA,NA,1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"germanShepherd",NA,NA,"",NA,NA,""
"1894","0198-d",1.45e+12,45,"subSuperTrial","distr23","hummingBird","target",3,4,"bird","animal","pretzels","distrClass3",2,3,NA,"snack","pig","distrClass2",4,2,NA,"animal","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"bird","","1.45E+12","bird",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"hummingBird",NA,NA,"",NA,NA,""
"1903","0198-d",1.45e+12,54,"subSuperTrial","distr22","dalmatian","target",4,4,"dog","animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"crocodile","distrClass2",3,3,NA,"animal","elephant","distrClass2",2,2,NA,"animal",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dalmatian",NA,NA,"",NA,NA,""
"1914","0198-d",1.45e+12,65,"subSuperTrial","distr22","daisy","target",4,2,"flower","plant","ivy","distrClass2",2,3,NA,"plant","rosemary","distrClass2",3,4,NA,"plant","blackStimulus",NA,1,1,NA,NA,"blackStimulus",NA,5,5,NA,NA,1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"daisy",NA,NA,"",NA,NA,""
"1917","0198-d",1.45e+12,68,"subSuperTrial","distr33","sunflower","target",3,3,"flower","plant","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"cookies","distrClass3",4,2,NA,"snack","iguana","distrClass3",2,4,NA,"animal",1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"sunflower",NA,NA,"",NA,NA,""
"1918","0198-d",1.45e+12,69,"subSuperTrial","distr33","skittles","target",4,2,"candy","snack","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,"squirrel","distrClass3",3,3,NA,"animal","firetruck","distrClass3",2,4,NA,"vehicle",1,1,0,"candy","","1.45E+12","candy",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"skittles",NA,NA,"",NA,NA,""
"1919","0198-d",1.45e+12,70,"subSuperTrial","distr22","dressShirt","target",3,2,"shirt","clothing","gloves","distrClass2",2,3,NA,"clothing","dress","distrClass2",4,4,NA,"clothing","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"shirt","","1.45E+12","shirt",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"dressShirt",NA,NA,"",NA,NA,""
"1921","0198-d",1.45e+12,72,"subSuperTrial","distr33","husky","target",2,2,"dog","animal","blackStimulus",NA,5,5,NA,NA,"pretzels","distrClass3",4,3,NA,"snack","blackStimulus",NA,1,1,NA,NA,"bathrobe","distrClass3",3,4,NA,"clothing",1,1,0,"dog","","1.45E+12","dog",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"husky",NA,NA,"",NA,NA,""
"1927","3695-5",1.45e+12,6,"subSuperTrial","distr33","tulip","target",4,2,"flower","plant","crocodile","distrClass3",3,3,NA,"animal","cow","distrClass3",2,4,NA,"animal","blackStimulus",NA,5,5,NA,NA,"blackStimulus",NA,1,1,NA,NA,1,1,0,"flower","","1.45E+12","flower",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"tulip",NA,NA,"",NA,NA,""
"1932","3695-5",1.45e+12,11,"subSuperTrial","distr33","grizzlyBear","target",4,4,"bear","animal","blackStimulus",NA,1,1,NA,NA,"firetruck","distrClass3",2,2,NA,"vehicle","pretzels","distrClass3",3,3,NA,"snack","blackStimulus",NA,5,5,NA,NA,1,1,0,"bear","","1.45E+12","bear",FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,"grizzlyBear",NA,NA,"",NA,NA,""
