gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,TypeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,TRUEheMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
3276-c,1.4489E+12,68,colorSizeTrial,sizeOnly4Distr3Same,big_blue_comb,distractor,2,2,NA,NA,small_blue_comb,target,1,5,NA,NA,big_blue_comb,distractor,5,1,NA,NA,big_blue_comb,distractor,3,3,NA,NA,big_black_comb,distractor,4,4,NA,NA,1,1,0,blue,,,,,TRUE,,,,,,,,,,,,,,,
3276-c,1.4489E+12,69,blackStimulus,undefined,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,hotdog,distrClass2,2,4,NA,food,broccoli,distrClass1,4,3,vegetable,food,corn,target,3,2,vegetable,food,1,1,0,corn,,1.4489E+12,corn,FALSE,FALSE,TRUE,,,,,,,,blackStimulus,NA,NA,,,,
3276-c,1.4489E+12,70,blackStimulus,undefined,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rice,distrClass2,3,4,NA,food,eggplant,target,4,2,vegetable,food,backpack,distrClass3,2,3,NA,object,1,1,0,eggplant,,1.4489E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,blackStimulus,NA,NA,,,,
3276-c,1.4489E+12,71,colorSizeTrial,sizeOnly4Distr4Same,big_purple_flower,target,5,1,NA,NA,small_purple_flower,distractor,1,2,NA,NA,small_purple_flower,distractor,2,4,NA,NA,small_purple_flower,distractor,4,3,NA,NA,small_purple_flower,distractor,3,5,NA,NA,1,1,0,biggest,,1.4489E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_purple_flower,NA,NA,,,,
3276-c,1.4489E+12,72,blackStimulus,undefined,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_white_weddingcake,distractor,3,3,NA,NA,small_pink_weddingcake,distractor,4,4,NA,NA,big_pink_weddingcake,target,2,2,NA,NA,1,1,0,pink,,,,,TRUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986-4,1.4489E+12,1,colorSizeTrial,colorOnly2Distr2Same,big_purple_ornament,target,4,4,NA,NA,big_blue_ornament,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_ornament,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Purple,,1.4489E+12,Purple,FALSE,TRUE,FALSE,,,,,,,,big_purple_ornament,NA,NA,,,,
4986-4,1.4489E+12,2,colorSizeTrial,sizeOnly2Distr2Same,small_white_shoe,target,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_white_shoe,distractor,4,3,NA,NA,big_white_shoe,distractor,3,2,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_white_shoe,NA,NA,,,,
4986-4,1.4489E+12,3,colorSizeTrial,sizeOnly4Distr1Same,big_orange_billiardball,target,3,1,NA,NA,small_purple_billiardball,distractor,2,5,NA,NA,small_purple_billiardball,distractor,5,2,NA,NA,small_orange_billiardball,distractor,1,4,NA,NA,small_purple_billiardball,distractor,4,3,NA,NA,1,1,0,largest,,1.4489E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_orange_billiardball,NA,NA,,,,
4986-4,1.4489E+12,4,colorSizeTrial,sizeOnly4Distr4Same,small_pink_bucket,target,4,2,NA,NA,big_pink_bucket,distractor,2,4,NA,NA,big_pink_bucket,distractor,1,5,NA,NA,big_pink_bucket,distractor,5,3,NA,NA,big_pink_bucket,distractor,3,1,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_pink_bucket,NA,NA,,,,
4986-4,1.4489E+12,5,subSuperTrial,distr23,tulip,target,4,2,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,museum,distrClass3,3,4,NA,place,chive,distrClass2,2,3,NA,plant,1,1,0,flower,,1.4489E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
4986-4,1.4489E+12,6,subSuperTrial,distr23,wardrobe,target,3,4,furniture,object,blackStimulus,NA,5,5,NA,NA,mailbox,distrClass2,4,3,NA,object,blackStimulus,NA,1,1,NA,NA,chocolate,distrClass3,2,2,NA,food,1,1,0,closet,,1.4489E+12,closet,FALSE,FALSE,TRUE,,,,,,,,wardrobe,NA,NA,,,,
4986-4,1.4489E+12,7,subSuperTrial,distr22,pug,target,3,3,dog,animal,crocodile,distrClass2,2,4,NA,animal,lion,distrClass2,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,pug,NA,NA,,,,
4986-4,1.4489E+12,8,subSuperTrial,distr12,saxophone,target,4,2,instrument,object,walkietalkie,distrClass2,3,3,NA,object,drum,distrClass1,2,4,instrument,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,sax,,1.4489E+12,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
4986-4,1.4489E+12,9,colorSizeTrial,colorOnly4Distr1Same,big_blue_butterfly,target,1,5,NA,NA,small_purple_butterfly,distractor,5,3,NA,NA,small_purple_butterfly,distractor,3,4,NA,NA,small_purple_butterfly,distractor,2,1,NA,NA,big_purple_butterfly,distractor,4,2,NA,NA,1,1,0,blue,,1.4489E+12,blue,FALSE,TRUE,FALSE,,,,,,,,big_blue_butterfly,NA,NA,,,,
4986-4,1.4489E+12,10,colorSizeTrial,sizeOnly2Distr2Same,small_green_avocado,target,3,3,NA,NA,big_green_avocado,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_avocado,distractor,4,2,NA,NA,1,1,0,smallest,,1.4489E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_avocado,NA,NA,,,,
4986-4,1.4489E+12,11,subSuperTrial,distr23,mushroom,target,2,2,vegetable,food,blackStimulus,NA,5,5,NA,NA,mosque,distrClass3,4,4,NA,place,blackStimulus,NA,1,1,NA,NA,bread,distrClass2,3,3,NA,food,1,1,0,mushroom,,1.4489E+12,mushroom,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
4986-4,1.4489E+12,12,subSuperTrial,distr23,clarinet,target,3,3,instrument,object,blackStimulus,NA,5,5,NA,NA,pasta,distrClass3,2,4,NA,food,smokedetector,distrClass2,4,2,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,fclarinet,,1.4489E+12,fclarinet,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
4986-4,1.4489E+12,13,colorSizeTrial,colorOnly2Distr1Same,small_blue_tack,target,2,3,NA,NA,big_red_tack,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_tack,distractor,3,4,NA,NA,1,1,0,blue,,1.4489E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_tack,NA,NA,,,,
4986-4,1.4489E+12,14,colorSizeTrial,sizeOnly2Distr1Same,big_pink_golfball,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_golfball,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_golfball,distractor,4,2,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_pink_golfball,NA,NA,,,,
4986-4,1.4489E+12,15,colorSizeTrial,sizeOnly4Distr3Same,small_green_binder,target,2,5,NA,NA,big_green_binder,distractor,4,3,NA,NA,big_green_binder,distractor,5,1,NA,NA,big_blue_binder,distractor,1,4,NA,NA,big_green_binder,distractor,3,2,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_green_binder,NA,NA,,,,
4986-4,1.4489E+12,16,subSuperTrial,distr12,rose,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ivy,distrClass2,3,3,NA,plant,dandelion,distrClass1,4,2,flower,plant,1,1,0,rose,,1.4489E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
4986-4,1.4489E+12,17,colorSizeTrial,sizeOnly4Distr3Same,big_pink_phone,target,5,2,NA,NA,small_pink_phone,distractor,4,4,NA,NA,small_pink_phone,distractor,1,5,NA,NA,small_pink_phone,distractor,3,3,NA,NA,small_white_phone,distractor,2,1,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_pink_phone,NA,NA,,,,
4986-4,1.4489E+12,18,colorSizeTrial,colorOnly2Distr2Same,big_blue_candle,target,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_candle,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_candle,distractor,2,2,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,big_blue_candle,NA,NA,,,,
4986-4,1.4489E+12,19,colorSizeTrial,sizeOnly4Distr1Same,big_brown_turtle,target,5,2,NA,NA,small_brown_turtle,distractor,2,1,NA,NA,small_black_turtle,distractor,4,4,NA,NA,small_black_turtle,distractor,1,5,NA,NA,small_black_turtle,distractor,3,3,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_brown_turtle,NA,NA,,,,
4986-4,1.4489E+12,20,colorSizeTrial,sizeOnly2Distr1Same,small_black_comb,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_blue_comb,distractor,4,2,NA,NA,big_black_comb,distractor,3,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_black_comb,NA,NA,,,,
4986-4,1.4489E+12,21,colorSizeTrial,sizeOnly4Distr4Same,big_blue_guitar,target,3,3,NA,NA,small_blue_guitar,distractor,5,2,NA,NA,small_blue_guitar,distractor,1,5,NA,NA,small_blue_guitar,distractor,4,1,NA,NA,small_blue_guitar,distractor,2,4,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_blue_guitar,NA,NA,,,,
4986-4,1.4489E+12,22,colorSizeTrial,sizeOnly4Distr2Same,small_pink_weddingcake,target,2,3,NA,NA,big_pink_weddingcake,distractor,4,5,NA,NA,big_white_weddingcake,distractor,5,1,NA,NA,big_white_weddingcake,distractor,3,4,NA,NA,big_pink_weddingcake,distractor,1,2,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_pink_weddingcake,NA,NA,,,,
4986-4,1.4489E+12,23,colorSizeTrial,colorOnly4Distr4Same,big_brown_belt,target,2,4,NA,NA,big_black_belt,distractor,3,5,NA,NA,big_black_belt,distractor,5,2,NA,NA,big_black_belt,distractor,1,1,NA,NA,big_black_belt,distractor,4,3,NA,NA,1,1,0,brown,,1.4489E+12,brown,FALSE,TRUE,FALSE,,,,,,,,big_brown_belt,NA,NA,,,,
4986-4,1.4489E+12,24,colorSizeTrial,sizeOnly2Distr2Same,big_purple_hairdryer,target,3,2,NA,NA,small_purple_hairdryer,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_hairdryer,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_purple_hairdryer,NA,NA,,,,
4986-4,1.4489E+12,25,subSuperTrial,distr22,firetruck,target,4,3,vehicle,object,firemanhat,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass2,3,4,NA,object,1,1,0,firetruck,,1.4489E+12,firetruck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
4986-4,1.4489E+12,26,subSuperTrial,distr12,eggplant,target,3,2,vegetable,food,tomato,distrClass1,4,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,sushi,distrClass2,2,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,eggplant,,1.4489E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
4986-4,1.4489E+12,27,colorSizeTrial,sizeOnly4Distr1Same,small_purple_yarn,target,4,2,NA,NA,big_red_yarn,distractor,1,5,NA,NA,big_red_yarn,distractor,2,1,NA,NA,big_purple_yarn,distractor,5,4,NA,NA,big_red_yarn,distractor,3,3,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_purple_yarn,NA,NA,,,,
4986-4,1.4489E+12,28,subSuperTrial,distr33,belt2,target,3,2,clothing,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pancake,distrClass3,4,4,NA,food,firestation,distrClass3,2,3,NA,place,1,1,0,belt,,1.4489E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
4986-4,1.4489E+12,29,subSuperTrial,distr23,corn,target,4,4,vegetable,food,blackStimulus,NA,1,1,NA,NA,sandwich,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,laptop,distrClass3,2,3,NA,object,1,1,0,corn,,1.4489E+12,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
4986-4,1.4489E+12,30,colorSizeTrial,colorOnly4Distr1Same,small_purple_bike,target,3,3,NA,NA,big_red_bike,distractor,1,2,NA,NA,big_red_bike,distractor,4,5,NA,NA,small_red_bike,distractor,2,1,NA,NA,big_red_bike,distractor,5,4,NA,NA,1,1,0,small purple,,1.4489E+12,small purple,TRUE,TRUE,FALSE,,,,,,,,small_purple_bike,NA,NA,,,,
4986-4,1.4489E+12,31,colorSizeTrial,colorOnly4Distr3Same,small_orange_napkin,target,5,4,NA,NA,small_yellow_napkin,distractor,1,5,NA,NA,small_yellow_napkin,distractor,3,3,NA,NA,small_yellow_napkin,distractor,4,1,NA,NA,big_yellow_napkin,distractor,2,2,NA,NA,1,1,0,small orange,,1.4489E+12,small orange,TRUE,TRUE,FALSE,,,,,,,,small_orange_napkin,NA,NA,,,,
4986-4,1.4489E+12,32,colorSizeTrial,colorOnly4Distr3Same,small_orange_coathanger,target,2,2,NA,NA,small_purple_coathanger,distractor,4,3,NA,NA,big_purple_coathanger,distractor,5,4,NA,NA,small_purple_coathanger,distractor,1,1,NA,NA,small_purple_coathanger,distractor,3,5,NA,NA,1,1,0,orange,,1.4489E+12,orange,FALSE,TRUE,FALSE,,,,,,,,small_orange_coathanger,NA,NA,,,,
4986-4,1.4489E+12,33,subSuperTrial,distr22,sunflower,target,2,4,flower,plant,cherryTree,distrClass2,4,2,NA,plant,fir,distrClass2,3,3,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,sunflower,,1.4489E+12,sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
4986-4,1.4489E+12,34,subSuperTrial,distr12,bookcase,target,3,3,furniture,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,camera,distrClass2,2,4,NA,object,dresser,distrClass1,4,2,furniture,object,1,1,0,bookcase,,1.4489E+12,bookcase,FALSE,FALSE,TRUE,,,,,,,,bookcase,NA,NA,,,,
4986-4,1.4489E+12,35,colorSizeTrial,sizeOnly2Distr1Same,small_white_teacup,target,2,2,NA,NA,big_pink_teacup,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_teacup,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_white_teacup,NA,NA,,,,
4986-4,1.4489E+12,36,subSuperTrial,distr33,bathrobe,target,4,3,clothing,object,penguin,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,ketchup,distrClass3,2,2,NA,food,1,1,0,robe,,1.4489E+12,robe,FALSE,FALSE,TRUE,,,,,TRUE,,,bathrobe,NA,NA,,,,
4986-4,1.4489E+12,37,subSuperTrial,distr12,germanShepherd,target,4,4,dog,animal,iguana,distrClass2,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,collie,distrClass1,2,3,dog,animal,1,1,0,german shepard,,1.4489E+12,german shepard,FALSE,FALSE,TRUE,,,,,,,,germanShepherd,NA,NA,,,,
4986-4,1.4489E+12,38,subSuperTrial,distr33,ambulance,target,4,2,vehicle,object,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass3,2,3,NA,plant,blackStimulus,NA,1,1,NA,NA,postoffice,distrClass3,3,4,NA,place,1,1,0,ambulance,,1.4489E+12,ambulance,FALSE,FALSE,TRUE,,,,,,,,ambulance,NA,NA,,,,
4986-4,1.4489E+12,39,subSuperTrial,distr22,piano,target,3,2,instrument,object,blackStimulus,NA,5,5,NA,NA,anvil,distrClass2,4,3,NA,object,blackStimulus,NA,1,1,NA,NA,crosswalksign,distrClass2,2,4,NA,object,1,1,0,piano,,1.4489E+12,piano,FALSE,FALSE,TRUE,,,,,,,,piano,NA,NA,,,,
4986-4,1.4489E+12,40,colorSizeTrial,sizeOnly4Distr4Same,big_green_jacket,target,4,2,NA,NA,small_green_jacket,distractor,5,1,NA,NA,small_green_jacket,distractor,1,3,NA,NA,small_green_jacket,distractor,3,5,NA,NA,small_green_jacket,distractor,2,4,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_green_jacket,NA,NA,,,,
4986-4,1.4489E+12,41,subSuperTrial,distr33,dalmatian,target,4,3,dog,animal,chocolate,distrClass3,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,firestation,distrClass3,2,4,NA,place,blackStimulus,NA,5,5,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,dalmatian,NA,NA,,,,
4986-4,1.4489E+12,42,colorSizeTrial,colorOnly2Distr1Same,big_red_toothbrush,target,2,3,NA,NA,small_blue_toothbrush,distractor,4,2,NA,NA,big_blue_toothbrush,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,red,,1.4489E+12,red,FALSE,TRUE,FALSE,,,,,,,,big_red_toothbrush,NA,NA,,,,
4986-4,1.4489E+12,43,subSuperTrial,distr22,tent,target,3,4,house,place,church,distrClass2,2,2,NA,place,blackStimulus,NA,1,1,NA,NA,postoffice,distrClass2,4,3,NA,place,blackStimulus,NA,5,5,NA,NA,1,1,0,tent,,1.4489E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
4986-4,1.4489E+12,44,subSuperTrial,distr12,daisy,target,3,3,flower,plant,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,4,2,NA,plant,lily,distrClass1,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,flower yellow,,1.4489E+12,flower yellow,FALSE,TRUE,FALSE,,TRUE,,,,,,daisy,NA,NA,,,,
4986-4,1.4489E+12,45,subSuperTrial,distr33,bra,target,4,2,clothing,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cheese,distrClass3,3,4,NA,food,pasta,distrClass3,2,3,NA,food,1,1,0,bra,,1.4489E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
4986-4,1.4489E+12,46,colorSizeTrial,sizeOnly4Distr3Same,small_red_stapler,target,3,2,NA,NA,big_purple_stapler,distractor,4,1,NA,NA,big_red_stapler,distractor,1,4,NA,NA,big_red_stapler,distractor,2,3,NA,NA,big_red_stapler,distractor,5,5,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_red_stapler,NA,NA,,,,
4986-4,1.4489E+12,47,subSuperTrial,distr22,lime,target,4,2,fruit,food,burger,distrClass2,3,4,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,egg,distrClass2,2,3,NA,food,1,1,0,lime,,1.4489E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
4986-4,1.4489E+12,48,subSuperTrial,distr23,lamp,target,3,4,furniture,object,tooth,distrClass2,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass3,4,3,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,lamp,,1.4489E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
4986-4,1.4489E+12,49,subSuperTrial,distr22,pineapple,target,2,2,fruit,food,chocolate,distrClass2,3,4,NA,food,blackStimulus,NA,1,1,NA,NA,pasta,distrClass2,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,1,1,0,pineapple,,1.4489E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
4986-4,1.4489E+12,50,subSuperTrial,distr22,swimsuit,target,2,3,clothing,object,basketball,distrClass2,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pencil,distrClass2,4,2,NA,object,1,1,0,swim,,1.4489E+12,swim,FALSE,FALSE,FALSE,TRUE,,,,TRUE,,,swimsuit,NA,NA,,,,
4986-4,1.4489E+12,51,colorSizeTrial,sizeOnly4Distr3Same,small_pink_balloon,target,5,3,NA,NA,big_pink_balloon,distractor,2,1,NA,NA,big_yellow_balloon,distractor,3,2,NA,NA,big_pink_balloon,distractor,4,5,NA,NA,big_pink_balloon,distractor,1,4,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_pink_balloon,NA,NA,,,,
4986-4,1.4489E+12,52,subSuperTrial,distr33,bed,target,3,2,furniture,object,pasta,distrClass3,2,3,NA,food,rosemary,distrClass3,4,4,NA,plant,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,bed,,1.4489E+12,bed,FALSE,FALSE,TRUE,,,,,,,,bed,NA,NA,,,,
4986-4,1.4489E+12,53,subSuperTrial,distr12,kiwi,target,2,3,fruit,food,cookies,distrClass2,3,4,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,peach,distrClass1,4,2,fruit,food,1,1,0,kiwi,,1.4489E+12,kiwi,FALSE,FALSE,TRUE,,,,,,,,kiwi,NA,NA,,,,
4986-4,1.4489E+12,54,subSuperTrial,distr33,husky,target,3,2,dog,animal,museum,distrClass3,4,3,NA,place,cheese,distrClass3,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,dog,,1.4489E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,husky,NA,NA,,,,
4986-4,1.4489E+12,55,subSuperTrial,distr33,trailer,target,3,4,house,place,muffin,distrClass3,2,3,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,moviecamera,distrClass3,4,2,NA,object,1,1,0,trailer,,1.4489E+12,trailer,FALSE,FALSE,TRUE,,,,,,,,trailer,NA,NA,,,,
4986-4,1.4489E+12,56,subSuperTrial,distr23,grapefruit,target,3,4,fruit,food,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,trafficcone,distrClass3,2,3,NA,object,rice,distrClass2,4,2,NA,food,1,1,0,fruit,,1.4489E+12,fruit,FALSE,FALSE,FALSE,,TRUE,,,,,,grapefruit,NA,NA,,,,
4986-4,1.4489E+12,57,colorSizeTrial,sizeOnly2Distr2Same,small_blue_cushion,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_cushion,distractor,2,2,NA,NA,big_blue_cushion,distractor,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,small,,1.4489E+12,small,TRUE,FALSE,FALSE,,,,,,,,small_blue_cushion,NA,NA,,,,
4986-4,1.4489E+12,58,colorSizeTrial,colorOnly4Distr2Same,small_purple_rock,target,3,4,NA,NA,small_green_rock,distractor,4,3,NA,NA,small_green_rock,distractor,1,2,NA,NA,big_green_rock,distractor,5,5,NA,NA,big_green_rock,distractor,2,1,NA,NA,1,1,0,purple,,1.4489E+12,purple,FALSE,TRUE,FALSE,,,,,,,,small_purple_rock,NA,NA,,,,
4986-4,1.4489E+12,59,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rug,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_purple_rug,distractor,4,2,NA,NA,small_blue_rug,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,large,,1.4489E+12,large,TRUE,FALSE,FALSE,,,,,,,,big_purple_rug,NA,NA,,,,
4986-4,1.4489E+12,60,subSuperTrial,distr33,banjo,target,3,4,instrument,object,blackStimulus,NA,5,5,NA,NA,bambus,distrClass3,2,3,NA,plant,blackStimulus,NA,1,1,NA,NA,bambus,distrClass3,4,2,NA,plant,1,1,0,banjo,,1.4489E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
4986-4,1.4489E+12,61,colorSizeTrial,colorOnly4Distr4Same,small_blue_book,target,5,2,NA,NA,small_black_book,distractor,4,1,NA,NA,small_black_book,distractor,3,4,NA,NA,small_black_book,distractor,1,5,NA,NA,small_black_book,distractor,2,3,NA,NA,1,1,0,blue,,1.4489E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_book,NA,NA,,,,
4986-4,1.4489E+12,62,subSuperTrial,distr22,boat,target,4,4,vehicle,object,backpack,distrClass2,3,2,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,baseball,distrClass2,2,3,NA,object,1,1,0,boat,,1.4489E+12,boat,FALSE,FALSE,TRUE,,,,,,,,boat,NA,NA,,,,
4986-4,1.4489E+12,63,subSuperTrial,distr23,bike2,target,3,2,vehicle,object,blackStimulus,NA,5,5,NA,NA,garbagecan,distrClass2,2,3,NA,object,horse,distrClass3,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,bike,,1.4489E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
4986-4,1.4489E+12,64,subSuperTrial,distr12,cottage,target,3,4,house,place,blackStimulus,NA,5,5,NA,NA,teepee,distrClass1,4,2,house,place,museum,distrClass2,2,3,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,house,,1.4489E+12,house,FALSE,FALSE,FALSE,,TRUE,,,,,,cottage,NA,NA,,,,
