gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, domainClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Domain, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Domain, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Domain, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Domain, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
2728-8,1.44899E+12,33,colorSizeTrial,colorOnly4Distr4Same,big_pink_teacup,target,1,3,NA,NA,big_white_teacup,distractor,4,4,NA,NA,big_white_teacup,distractor,3,2,NA,NA,big_white_teacup,distractor,2,5,NA,NA,big_white_teacup,distractor,5,1,NA,NA,1,1,0,pink hat,,1.44899E+12,pink hat,FALSE,TRUE,TRUE,,,,,,,,big_pink_teacup,NA,NA,,,,
2728-8,1.44899E+12,34,subSuperTrial,distr33,clarinet,target,4,4,instrument,object,blackStimulus,NA,5,5,NA,NA,fir,distrClass3,2,2,NA,plant,pasta,distrClass3,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,clarinet,,1.44899E+12,clarinet,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
2728-8,1.44899E+12,35,subSuperTrial,distr23,lamp,target,2,2,furniture,object,church,distrClass3,4,3,NA,place,record,distrClass2,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,lamp,,1.44899E+12,lamp,FALSE,FALSE,TRUE,,,,,,,,lamp,NA,NA,,,,
2728-8,1.44899E+12,36,subSuperTrial,distr12,cottage,target,2,4,house,place,museum,distrClass2,3,3,NA,place,rv,distrClass1,4,2,house,place,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,cottage,,1.44899E+12,cottage,FALSE,FALSE,TRUE,,,,,,,,cottage,NA,NA,,,,
2728-8,1.44899E+12,37,colorSizeTrial,sizeOnly2Distr1Same,big_pink_weddingcake,target,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,small_white_weddingcake,distractor,2,2,NA,NA,small_pink_weddingcake,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,large pink cake,,1.44899E+12,large pink cake,TRUE,TRUE,TRUE,,,,,,,,big_pink_weddingcake,NA,NA,,,,
2728-8,1.44899E+12,38,colorSizeTrial,sizeOnly4Distr1Same,big_orange_billiardball,target,4,1,NA,NA,small_purple_billiardball,distractor,3,5,NA,NA,small_orange_billiardball,distractor,1,4,NA,NA,small_purple_billiardball,distractor,2,3,NA,NA,small_purple_billiardball,distractor,5,2,NA,NA,1,1,0,large orange 5,,1.44899E+12,large orange 5,TRUE,TRUE,TRUE,,,,,,,,big_orange_billiardball,NA,NA,,,,
2728-8,1.44899E+12,39,subSuperTrial,distr22,mushroom,target,4,2,vegetable,food,rice,distrClass2,2,4,NA,food,blackStimulus,NA,5,5,NA,NA,pancake,distrClass2,3,3,NA,food,blackStimulus,NA,1,1,NA,NA,1,1,0,mushrooms,,1.44899E+12,mushrooms,FALSE,FALSE,TRUE,,,,,,,,mushroom,NA,NA,,,,
2728-8,1.44899E+12,40,colorSizeTrial,sizeOnly2Distr2Same,small_orange_napkin,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_orange_napkin,distractor,2,4,NA,NA,big_orange_napkin,distractor,3,2,NA,NA,1,1,0,smallest one,,1.44899E+12,smallest one,TRUE,FALSE,FALSE,,,,,,TRUE,,small_orange_napkin,NA,NA,,,,
2728-8,1.44899E+12,41,colorSizeTrial,colorOnly4Distr1Same,small_brown_jacket,target,3,5,NA,NA,small_green_jacket,distractor,5,4,NA,NA,big_green_jacket,distractor,4,3,NA,NA,big_green_jacket,distractor,1,2,NA,NA,big_green_jacket,distractor,2,1,NA,NA,1,1,0,brown one,,1.44899E+12,brown one,FALSE,TRUE,FALSE,,,,,,TRUE,,small_brown_jacket,NA,NA,,,,
2728-8,1.44899E+12,42,subSuperTrial,distr22,bathrobe,target,3,3,clothing,object,tooth,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,tire,distrClass2,4,2,NA,object,1,1,0,bathrobe,,1.44899E+12,bathrobe,FALSE,FALSE,TRUE,,,,,,,,bathrobe,NA,NA,,,,
2728-8,1.44899E+12,43,colorSizeTrial,colorOnly4Distr4Same,big_red_toothbrush,target,2,3,NA,NA,big_blue_toothbrush,distractor,5,4,NA,NA,big_blue_toothbrush,distractor,1,2,NA,NA,big_blue_toothbrush,distractor,4,5,NA,NA,big_blue_toothbrush,distractor,3,1,NA,NA,1,1,0,red one,,1.44899E+12,red one,FALSE,TRUE,FALSE,,,,,,TRUE,,big_red_toothbrush,NA,NA,,,,
2728-8,1.44899E+12,44,subSuperTrial,distr23,belt2,target,4,4,clothing,object,lion,distrClass3,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,cigar,distrClass2,2,3,NA,object,1,1,0,belt,,1.44899E+12,belt,FALSE,FALSE,TRUE,,,,,,,,belt2,NA,NA,,,,
2728-8,1.44899E+12,45,colorSizeTrial,sizeOnly4Distr4Same,big_pink_bucket,target,4,4,NA,NA,small_pink_bucket,distractor,5,2,NA,NA,small_pink_bucket,distractor,3,1,NA,NA,small_pink_bucket,distractor,1,5,NA,NA,small_pink_bucket,distractor,2,3,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_pink_bucket,NA,NA,,,,
2728-8,1.44899E+12,46,subSuperTrial,distr23,eggplant,target,2,3,vegetable,food,blackStimulus,NA,1,1,NA,NA,fries,distrClass2,3,2,NA,food,blackStimulus,NA,5,5,NA,NA,tire,distrClass3,4,4,NA,object,1,1,0,eggplant,,1.44899E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
2728-8,1.44899E+12,47,colorSizeTrial,sizeOnly4Distr2Same,big_blue_candle,target,2,4,NA,NA,small_blue_candle,distractor,1,1,NA,NA,small_red_candle,distractor,4,5,NA,NA,small_blue_candle,distractor,3,3,NA,NA,small_red_candle,distractor,5,2,NA,NA,1,1,0,largest candle,,1.44899E+12,largest candle,TRUE,FALSE,TRUE,,,,,,,,big_blue_candle,NA,NA,,,,
2728-8,1.44899E+12,48,colorSizeTrial,sizeOnly4Distr3Same,big_red_tack,target,1,2,NA,NA,small_red_tack,distractor,3,1,NA,NA,small_red_tack,distractor,5,5,NA,NA,small_blue_tack,distractor,2,4,NA,NA,small_red_tack,distractor,4,3,NA,NA,1,1,0,largest,,1.44899E+12,largest,TRUE,FALSE,FALSE,,,,,,,,big_red_tack,NA,NA,,,,
2728-8,1.44899E+12,49,colorSizeTrial,colorOnly2Distr2Same,small_blue_book,target,4,2,NA,NA,small_black_book,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_black_book,distractor,3,4,NA,NA,1,1,0,blue,,1.44899E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_book,NA,NA,,,,
2728-8,1.44899E+12,50,subSuperTrial,distr12,bike2,target,4,4,vehicle,object,airplane,distrClass1,3,3,vehicle,object,blackStimulus,NA,5,5,NA,NA,crosswalksign,distrClass2,2,2,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,bike,,1.44899E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
2728-8,1.44899E+12,51,colorSizeTrial,colorOnly4Distr3Same,small_black_avocado,target,1,2,NA,NA,small_green_avocado,distractor,5,1,NA,NA,big_green_avocado,distractor,4,3,NA,NA,small_green_avocado,distractor,3,5,NA,NA,small_green_avocado,distractor,2,4,NA,NA,1,1,0,dark one,,1.44899E+12,dark one,FALSE,TRUE,FALSE,,,,,,TRUE,,small_black_avocado,NA,NA,,,,
2728-8,1.44899E+12,52,subSuperTrial,distr33,tent,target,4,3,house,place,blackStimulus,NA,5,5,NA,NA,sushi,distrClass3,2,2,NA,food,chive,distrClass3,3,4,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,tent,,1.44899E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
2728-8,1.44899E+12,53,subSuperTrial,distr23,corn,target,4,3,vegetable,food,blackStimulus,NA,1,1,NA,NA,rubberduck,distrClass3,2,2,NA,object,blackStimulus,NA,5,5,NA,NA,sandwich,distrClass2,3,4,NA,food,1,1,0,corn,,1.44899E+12,corn,FALSE,FALSE,TRUE,,,,,,,,corn,NA,NA,,,,
2728-8,1.44899E+12,54,colorSizeTrial,sizeOnly4Distr1Same,big_blue_butterfly,target,3,4,NA,NA,small_purple_butterfly,distractor,1,2,NA,NA,small_purple_butterfly,distractor,5,1,NA,NA,small_blue_butterfly,distractor,4,5,NA,NA,small_purple_butterfly,distractor,2,3,NA,NA,1,1,0,large blue,,1.44899E+12,large blue,TRUE,TRUE,FALSE,,,,,,,,big_blue_butterfly,NA,NA,,,,
2728-8,1.44899E+12,55,colorSizeTrial,sizeOnly2Distr2Same,big_red_stapler,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_stapler,distractor,4,4,NA,NA,small_red_stapler,distractor,3,2,NA,NA,1,1,0,big one,,1.44899E+12,big one,TRUE,FALSE,FALSE,,,,,,TRUE,,big_red_stapler,NA,NA,,,,
2728-8,1.44899E+12,56,colorSizeTrial,colorOnly4Distr3Same,small_green_bracelet,target,5,3,NA,NA,small_purple_bracelet,distractor,3,2,NA,NA,big_purple_bracelet,distractor,2,1,NA,NA,small_purple_bracelet,distractor,4,4,NA,NA,small_purple_bracelet,distractor,1,5,NA,NA,1,1,0,green,,1.44899E+12,green,FALSE,TRUE,FALSE,,,,,,,,small_green_bracelet,NA,NA,,,,
2728-8,1.44899E+12,57,colorSizeTrial,sizeOnly4Distr3Same,small_orange_cap,target,2,3,NA,NA,big_orange_cap,distractor,1,5,NA,NA,big_orange_cap,distractor,5,1,NA,NA,big_orange_cap,distractor,3,4,NA,NA,big_blue_cap,distractor,4,2,NA,NA,1,1,0,small yellow,,1.44899E+12,small yellow,TRUE,TRUE,FALSE,,,,,,,,small_orange_cap,NA,NA,,,,
2728-8,1.44899E+12,58,colorSizeTrial,colorOnly2Distr2Same,big_green_rock,target,4,3,NA,NA,big_purple_rock,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_rock,distractor,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,green,,1.44899E+12,green,FALSE,TRUE,FALSE,,,,,,,,big_green_rock,NA,NA,,,,
2728-8,1.44899E+12,59,subSuperTrial,distr22,dalmatian,target,4,2,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,penguin,distrClass2,2,4,NA,animal,iguana,distrClass2,3,3,NA,animal,1,1,0,dalmation,,1.44899E+12,dalmation,FALSE,FALSE,TRUE,,,,,,,,dalmatian,NA,NA,,,,
2728-8,1.44899E+12,60,colorSizeTrial,colorOnly4Distr2Same,small_blue_guitar,target,5,4,NA,NA,big_green_guitar,distractor,2,3,NA,NA,small_green_guitar,distractor,3,2,NA,NA,small_green_guitar,distractor,4,5,NA,NA,big_green_guitar,distractor,1,1,NA,NA,1,1,0,blue,,1.44899E+12,blue,FALSE,TRUE,FALSE,,,,,,,,small_blue_guitar,NA,NA,,,,
2728-8,1.44899E+12,61,colorSizeTrial,sizeOnly4Distr2Same,small_brown_belt,target,2,2,NA,NA,big_brown_belt,distractor,3,4,NA,NA,big_brown_belt,distractor,5,5,NA,NA,big_black_belt,distractor,4,1,NA,NA,big_black_belt,distractor,1,3,NA,NA,1,1,0,small brown,,1.44899E+12,small brown,TRUE,TRUE,FALSE,,,,,,,,small_brown_belt,NA,NA,,,,
2728-8,1.44899E+12,62,subSuperTrial,distr12,bra,target,4,4,clothing,object,blackStimulus,NA,1,1,NA,NA,camera,distrClass2,3,3,NA,object,dress,distrClass1,2,2,clothing,object,blackStimulus,NA,5,5,NA,NA,1,1,0,bra,,1.44899E+12,bra,FALSE,FALSE,TRUE,,,,,,,,bra,NA,NA,,,,
2728-8,1.44899E+12,63,subSuperTrial,distr22,rose,target,2,2,flower,plant,blackStimulus,NA,5,5,NA,NA,bambus,distrClass2,4,4,NA,plant,fir,distrClass2,3,3,NA,plant,blackStimulus,NA,1,1,NA,NA,1,1,0,rose,,1.44899E+12,rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
2728-8,1.44899E+12,64,colorSizeTrial,sizeOnly4Distr3Same,big_purple_ornament,target,2,1,NA,NA,small_purple_ornament,distractor,1,2,NA,NA,small_blue_ornament,distractor,3,3,NA,NA,small_purple_ornament,distractor,5,5,NA,NA,small_purple_ornament,distractor,4,4,NA,NA,1,1,0,big purple one,,1.44899E+12,big purple one,TRUE,TRUE,FALSE,,,,,,TRUE,,big_purple_ornament,NA,NA,,,,
2728-8,1.44899E+12,65,colorSizeTrial,sizeOnly4Distr2Same,big_red_flower,target,3,2,NA,NA,small_purple_flower,distractor,4,1,NA,NA,small_purple_flower,distractor,2,3,NA,NA,small_red_flower,distractor,1,5,NA,NA,small_red_flower,distractor,5,4,NA,NA,1,1,0,large red,,1.44899E+12,large red,TRUE,TRUE,FALSE,,,,,,,,big_red_flower,NA,NA,,,,
2728-8,1.44899E+12,66,subSuperTrial,distr12,pug,target,3,4,dog,animal,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,greyhound,distrClass1,2,2,dog,animal,1,1,0,bulldog,,1.44899E+12,bulldog,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
2728-8,1.44899E+12,67,subSuperTrial,distr23,ambulance,target,2,3,vehicle,object,firehydrant,distrClass2,4,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,hospital,distrClass3,3,2,NA,place,1,1,0,ambulance,,1.44899E+12,ambulance,FALSE,FALSE,TRUE,,,,,,,,ambulance,NA,NA,,,,
2728-8,1.44899E+12,68,colorSizeTrial,sizeOnly2Distr1Same,small_brown_turtle,target,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_black_turtle,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_brown_turtle,distractor,2,4,NA,NA,1,1,0,small ,,1.44899E+12,small ,TRUE,FALSE,FALSE,,,,,,,,small_brown_turtle,NA,NA,,,,
2728-8,1.44899E+12,69,subSuperTrial,distr33,bookcase,target,2,4,furniture,object,cookies,distrClass3,3,3,NA,food,lion,distrClass3,4,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,shelf,,1.44899E+12,shelf,FALSE,FALSE,TRUE,,,,,TRUE,,,bookcase,NA,NA,,,,
2728-8,1.44899E+12,70,subSuperTrial,distr23,swimsuit,target,2,3,clothing,object,teddybear,distrClass2,3,4,NA,object,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,horse,distrClass3,4,2,NA,animal,1,1,0,swimsuit,,1.44899E+12,swimsuit,FALSE,FALSE,TRUE,,,,,,,,swimsuit,NA,NA,,,,
2728-8,1.44899E+12,71,subSuperTrial,distr23,husky,target,4,4,dog,animal,flamingo,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,trafficcone,distrClass3,2,3,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,husky,,1.44899E+12,husky,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
2728-8,1.44899E+12,72,subSuperTrial,distr33,saxophone,target,4,4,instrument,object,blackStimulus,NA,1,1,NA,NA,bear,distrClass3,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,museum,distrClass3,3,2,NA,place,2,1,1,sax,gg :),1448989969841___1448989971679,sax,FALSE,FALSE,TRUE,,,,,TRUE,,,saxophone,NA,NA,,,,
1718-e,1.44899E+12,1,colorSizeTrial,sizeOnly2Distr2Same,big_pink_phone,target,4,4,NA,NA,small_pink_phone,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,small_pink_phone,distractor,3,2,NA,NA,1,1,0,the biggest of the three phones,,1.44899E+12,the biggest of the three phones,TRUE,FALSE,TRUE,,,,,,,TRUE,big_pink_phone,NA,NA,,,,
1718-e,1.44899E+12,2,subSuperTrial,distr33,bathrobe,target,2,4,clothing,object,pasta,distrClass3,3,3,NA,food,blackStimulus,NA,5,5,NA,NA,hospital,distrClass3,4,2,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,the blue robe,,1.44899E+12,the blue robe,FALSE,TRUE,TRUE,,,,,TRUE,,TRUE,bathrobe,NA,NA,,,,
1718-e,1.44899E+12,3,colorSizeTrial,sizeOnly4Distr1Same,big_blue_guitar,target,3,5,NA,NA,small_green_guitar,distractor,1,3,NA,NA,small_blue_guitar,distractor,4,2,NA,NA,small_green_guitar,distractor,2,1,NA,NA,small_green_guitar,distractor,5,4,NA,NA,1,1,0,the biggest blue guitar,,1.44899E+12,the biggest blue guitar,TRUE,TRUE,TRUE,,,,,,,TRUE,big_blue_guitar,NA,NA,,,,
1718-e,1.44899E+12,4,subSuperTrial,distr23,germanShepherd,target,3,2,dog,animal,blackStimulus,NA,5,5,NA,NA,iguana,distrClass2,2,4,NA,animal,church,distrClass3,4,3,NA,place,blackStimulus,NA,1,1,NA,NA,1,1,0,the dog,,1.44899E+12,the dog,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,germanShepherd,NA,NA,,,,
1718-e,1.44899E+12,5,subSuperTrial,distr22,corn,target,2,4,vegetable,food,blackStimulus,NA,5,5,NA,NA,sandwich,distrClass2,3,2,NA,food,blackStimulus,NA,1,1,NA,NA,pancake,distrClass2,4,3,NA,food,1,1,0,the corn,,1.44899E+12,the corn,FALSE,FALSE,TRUE,,,,,,,TRUE,corn,NA,NA,,,,
1718-e,1.44899E+12,6,subSuperTrial,distr12,bra,target,2,4,clothing,object,blackStimulus,NA,5,5,NA,NA,shirt,distrClass1,4,2,clothing,object,backpack,distrClass2,3,3,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,red bra,,1.44899E+12,red bra,FALSE,TRUE,TRUE,,,,,,,,bra,NA,NA,,,,
1718-e,1.44899E+12,7,colorSizeTrial,sizeOnly4Distr1Same,small_red_stapler,target,3,1,NA,NA,big_purple_stapler,distractor,2,4,NA,NA,big_purple_stapler,distractor,4,3,NA,NA,big_purple_stapler,distractor,5,2,NA,NA,big_red_stapler,distractor,1,5,NA,NA,1,1,0,smallest red stapler,,1.44899E+12,smallest red stapler,TRUE,TRUE,TRUE,,,,,,,,small_red_stapler,NA,NA,,,,
1718-e,1.44899E+12,8,colorSizeTrial,sizeOnly4Distr4Same,small_green_jacket,target,5,1,NA,NA,big_green_jacket,distractor,1,2,NA,NA,big_green_jacket,distractor,3,4,NA,NA,big_green_jacket,distractor,4,5,NA,NA,big_green_jacket,distractor,2,3,NA,NA,1,1,0,smallest shirt,,1.44899E+12,smallest shirt,FALSE,TRUE,TRUE,,,,,,,,small_green_jacket,NA,NA,,,,
1718-e,1.44899E+12,9,subSuperTrial,distr23,sunflower,target,4,4,flower,plant,blackStimulus,NA,5,5,NA,NA,pottedPlant,distrClass2,2,3,NA,plant,blackStimulus,NA,1,1,NA,NA,sideroadsign,distrClass3,3,2,NA,object,1,1,0,yellow flower,,1.44899E+12,yellow flower,FALSE,TRUE,FALSE,,TRUE,,,,,,sunflower,NA,NA,,,,
1718-e,1.44899E+12,10,subSuperTrial,distr12,banjo,target,4,2,instrument,object,violin,distrClass1,3,3,instrument,object,blackStimulus,NA,1,1,NA,NA,eraser,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,1,1,0,banjo,,1.44899E+12,banjo,FALSE,FALSE,TRUE,,,,,,,,banjo,NA,NA,,,,
1718-e,1.44899E+12,11,subSuperTrial,distr22,husky,target,4,3,dog,animal,flamingo,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,3,2,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,wolf,,1.44899E+12,wolf,FALSE,FALSE,TRUE,,,,,,,,husky,NA,NA,,,,
1718-e,1.44899E+12,12,subSuperTrial,distr22,dalmatian,target,2,3,dog,animal,crocodile,distrClass2,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bear,distrClass2,4,2,NA,animal,1,1,0,dalmation,,1.44899E+12,dalmation,FALSE,FALSE,TRUE,,,,,,,,dalmatian,NA,NA,,,,
1718-e,1.44899E+12,13,subSuperTrial,distr33,pineapple,target,4,2,fruit,food,eraser,distrClass3,3,4,NA,object,blackStimulus,NA,5,5,NA,NA,binoculars,distrClass3,2,3,NA,object,blackStimulus,NA,1,1,NA,NA,1,1,0,pineapple,,1.44899E+12,pineapple,FALSE,FALSE,TRUE,,,,,,,,pineapple,NA,NA,,,,
1718-e,1.44899E+12,14,subSuperTrial,distr12,igloo,target,4,3,house,place,hospital,distrClass2,2,2,NA,place,rv,distrClass1,3,4,house,place,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,igloo,,1.44899E+12,igloo,FALSE,FALSE,TRUE,,,,,,,,igloo,NA,NA,,,,
1718-e,1.44899E+12,15,subSuperTrial,distr22,eggplant,target,3,3,vegetable,food,blackStimulus,NA,5,5,NA,NA,fries,distrClass2,2,4,NA,food,blackStimulus,NA,1,1,NA,NA,cheese,distrClass2,4,2,NA,food,1,1,0,eggplant,,1.44899E+12,eggplant,FALSE,FALSE,TRUE,,,,,,,,eggplant,NA,NA,,,,
1718-e,1.44899E+12,16,colorSizeTrial,sizeOnly2Distr2Same,small_purple_billiardball,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_purple_billiardball,distractor,4,3,NA,NA,big_purple_billiardball,distractor,2,4,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_purple_billiardball,NA,NA,,,,
1718-e,1.44899E+12,17,subSuperTrial,distr23,tent,target,3,3,house,place,blackStimulus,NA,5,5,NA,NA,crosswalksign,distrClass3,2,4,NA,object,blackStimulus,NA,1,1,NA,NA,mosque,distrClass2,4,2,NA,place,1,1,0,tent,,1.44899E+12,tent,FALSE,FALSE,TRUE,,,,,,,,tent,NA,NA,,,,
1718-e,1.44899E+12,18,colorSizeTrial,sizeOnly4Distr2Same,small_brown_turtle,target,1,5,NA,NA,big_brown_turtle,distractor,2,1,NA,NA,big_black_turtle,distractor,4,3,NA,NA,big_black_turtle,distractor,3,4,NA,NA,big_brown_turtle,distractor,5,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_brown_turtle,NA,NA,,,,
1718-e,1.44899E+12,19,subSuperTrial,distr12,bike2,target,3,3,vehicle,object,blackStimulus,NA,1,1,NA,NA,car,distrClass1,2,2,vehicle,object,blackStimulus,NA,5,5,NA,NA,rubberduck,distrClass2,4,4,NA,object,1,1,0,bike,,1.44899E+12,bike,FALSE,FALSE,TRUE,,,,,,,,bike2,NA,NA,,,,
1718-e,1.44899E+12,20,subSuperTrial,distr23,lime,target,3,4,fruit,food,ketchup,distrClass2,4,3,NA,food,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass3,2,2,NA,plant,1,1,0,lime,,1.44899E+12,lime,FALSE,FALSE,TRUE,,,,,,,,lime,NA,NA,,,,
1718-e,1.44899E+12,21,colorSizeTrial,sizeOnly4Distr4Same,small_blue_rug,target,3,1,NA,NA,big_blue_rug,distractor,1,4,NA,NA,big_blue_rug,distractor,5,5,NA,NA,big_blue_rug,distractor,4,3,NA,NA,big_blue_rug,distractor,2,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_rug,NA,NA,,,,
1718-e,1.44899E+12,22,subSuperTrial,distr22,pug,target,2,4,dog,animal,rhino,distrClass2,4,3,NA,animal,horse,distrClass2,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,pug,,1.44899E+12,pug,FALSE,FALSE,TRUE,,,,,,,,pug,NA,NA,,,,
1718-e,1.44899E+12,23,colorSizeTrial,sizeOnly2Distr2Same,small_green_binder,target,3,4,NA,NA,big_green_binder,distractor,2,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_binder,distractor,4,2,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_green_binder,NA,NA,,,,
1718-e,1.44899E+12,24,colorSizeTrial,sizeOnly4Distr4Same,small_blue_comb,target,4,2,NA,NA,big_blue_comb,distractor,2,4,NA,NA,big_blue_comb,distractor,5,1,NA,NA,big_blue_comb,distractor,1,5,NA,NA,big_blue_comb,distractor,3,3,NA,NA,1,1,0,smallest,,1.44899E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,small_blue_comb,NA,NA,,,,
1718-e,1.44899E+12,25,colorSizeTrial,colorOnly4Distr4Same,big_green_framee,target,4,4,NA,NA,big_pink_framee,distractor,3,2,NA,NA,big_pink_framee,distractor,1,1,NA,NA,big_pink_framee,distractor,5,5,NA,NA,big_pink_framee,distractor,2,3,NA,NA,3,2,1,yellow___yes,green?,1448992029217___1448992034610___1448992036389,yellow,FALSE,TRUE,FALSE,,,,,,,,big_green_framee,NA,NA,,,,
1718-e,1.44899E+12,26,subSuperTrial,distr12,firetruck,target,4,3,vehicle,object,train,distrClass1,2,4,vehicle,object,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,smokedetector,distrClass2,3,2,NA,object,1,1,0,firetruck,,1.44899E+12,firetruck,FALSE,FALSE,TRUE,,,,,,,,firetruck,NA,NA,,,,
1718-e,1.44899E+12,27,subSuperTrial,distr22,clarinet,target,3,2,instrument,object,blackStimulus,NA,1,1,NA,NA,anvil,distrClass2,2,4,NA,object,blackStimulus,NA,5,5,NA,NA,trafficcone,distrClass2,4,3,NA,object,1,1,0,flute/clarinet?,,1.44899E+12,flute/clarinet?,FALSE,FALSE,TRUE,,,,,,,,clarinet,NA,NA,,,,
1718-e,1.44899E+12,28,colorSizeTrial,sizeOnly2Distr2Same,big_yellow_balloon,target,4,2,NA,NA,small_yellow_balloon,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_balloon,distractor,2,3,NA,NA,1,1,0,biggest,,1.44899E+12,biggest,TRUE,FALSE,FALSE,,,,,,,,big_yellow_balloon,NA,NA,,,,
