condition,TargetColor,TargetType,Dist1Color,Dist1Type,Dist2Color,Dist2Type,value,prob,MCMCprob
overinformative,pink,carrot,blue,apple,yellow,banana,carrot,0.5244185807259804,0
overinformative,pink,carrot,blue,apple,yellow,banana,pink,0.15724395415595185,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,red_tomato,2.7836552326896886e-10,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,tomato,2.801272162274962e-10,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,red,2.515491053365207e-9,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,brown_carrot,2.777985307460377e-9,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,carrot,8.334215620133645e-7,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,brown_banana,0.5701931660556782,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,banana,0.4227797203847248,0
overinformative-cc,brown,banana,brown,carrot,red,tomato,brown,0.007026274286066179,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,yellow_banana,1.1008318517492994e-10,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,banana,3.6631160710632973e-10,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,black_avocado,1.405149620829192e-10,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,avocado,5.293038267140926e-9,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,black,1.8835746756841885e-10,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,yellow_pear,0.42547103222400884,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,pear,0.5721984186146106,0
overinformative-cc,yellow,pear,black,avocado,yellow,banana,yellow,0.002330543063074872,0
overinformative,black,pepper,blue,apple,orange,pear,orange_pear,8.650467051614884e-9,0
overinformative,black,pepper,blue,apple,orange,pear,pear,1.6545416050106032e-7,0
overinformative,black,pepper,blue,apple,orange,pear,orange,3.169144387749386e-9,0
overinformative,black,pepper,blue,apple,orange,pear,blue_apple,7.218324648915626e-10,0
overinformative,black,pepper,blue,apple,orange,pear,apple,0.000007159387741038342,0
overinformative,black,pepper,blue,apple,orange,pear,blue,2.3364911844087498e-9,0
overinformative,black,pepper,blue,apple,orange,pear,black_pepper,0.48303742640877373,0
overinformative,black,pepper,blue,apple,orange,pear,pepper,0.31208988609411265,0
overinformative,black,pepper,blue,apple,orange,pear,black,0.20486534777727705,0
overinformative,blue,banana,orange,pepper,red,tomato,red_tomato,1.1359069615712715e-10,0
overinformative,blue,banana,orange,pepper,red,tomato,tomato,3.2870598250323824e-10,0
overinformative,blue,banana,orange,pepper,red,tomato,red,1.656989766674173e-9,0
overinformative,blue,banana,orange,pepper,red,tomato,orange_pepper,5.980842811020819e-10,0
overinformative,blue,banana,orange,pepper,red,tomato,pepper,9.56452243053823e-9,0
overinformative,blue,banana,orange,pepper,red,tomato,orange,1.712572437981462e-8,0
overinformative,blue,banana,orange,pepper,red,tomato,blue_banana,0.5703647972031269,0
overinformative,blue,banana,orange,pepper,red,tomato,banana,0.15453909553179407,0
overinformative,blue,banana,orange,pepper,red,tomato,blue,0.2750960778774613,0
overinformative,orange,pepper,red,apple,pink,tomato,pink_tomato,8.873437901167834e-7,0
overinformative,orange,pepper,red,apple,pink,tomato,tomato,0.000015208795129964364,0
overinformative,orange,pepper,red,apple,pink,tomato,pink,6.61305813107967e-7,0
overinformative,orange,pepper,red,apple,pink,tomato,red_apple,6.373333553191988e-11,0
overinformative,orange,pepper,red,apple,pink,tomato,apple,2.999944238901014e-10,0
overinformative,orange,pepper,red,apple,pink,tomato,red,5.996660864943087e-8,0
overinformative,orange,pepper,red,apple,pink,tomato,orange_pepper,0.3991728834530397,0
overinformative,orange,pepper,red,apple,pink,tomato,pepper,0.45631799170967824,0
overinformative,orange,pepper,red,apple,pink,tomato,orange,0.14449230706221233,0
overinformative,red,tomato,orange,pear,black,pepper,black_pepper,7.206095024050963e-10,0
overinformative,red,tomato,orange,pear,black,pepper,pepper,2.545184735715787e-7,0
overinformative,red,tomato,orange,pear,black,pepper,black,8.800988008224196e-10,0
overinformative,red,tomato,orange,pear,black,pepper,orange_pear,6.873265323688357e-9,0
overinformative,red,tomato,orange,pear,black,pepper,pear,9.016961524962212e-8,0
overinformative,red,tomato,orange,pear,black,pepper,orange,8.583678431568484e-9,0
overinformative,red,tomato,orange,pear,black,pepper,red_tomato,0.3782007141216997,0
overinformative,red,tomato,orange,pear,black,pepper,tomato,0.48125100922098163,0
overinformative,red,tomato,orange,pear,black,pepper,red,0.14054791491157767,0
informative,blue,apple,red,apple,pink,tomato,pink_tomato,0.00000367547540026674,0
informative,blue,apple,red,apple,pink,tomato,tomato,0.000020256957898226912,0
informative,blue,apple,red,apple,pink,tomato,pink,0.0000018364105140974538,0
informative,blue,apple,red,apple,pink,tomato,red_apple,4.674734864467782e-9,0
informative,blue,apple,red,apple,pink,tomato,red,1.9193362449505428e-8,0
informative,blue,apple,red,apple,pink,tomato,blue_apple,0.6453541712375717,0
informative,blue,apple,red,apple,pink,tomato,apple,0.000005881748245448862,0
informative,blue,apple,red,apple,pink,tomato,blue,0.35461415430227317,0
informative,green,apple,red,apple,yellow,banana,yellow_banana,1.4238181040126826e-10,0
informative,green,apple,red,apple,yellow,banana,banana,6.504321957685574e-10,0
informative,green,apple,red,apple,yellow,banana,yellow,3.4414829614297025e-7,0
informative,green,apple,red,apple,yellow,banana,red_apple,2.624693291501959e-8,0
informative,green,apple,red,apple,yellow,banana,red,4.035427064422865e-8,0
informative,green,apple,red,apple,yellow,banana,green_apple,0.6330659409488568,0
informative,green,apple,red,apple,yellow,banana,apple,0.0276797742314512,0
informative,green,apple,red,apple,yellow,banana,green,0.3392538732773779,0
informative,yellow,banana,brown,banana,pink,tomato,pink_tomato,6.606507787731748e-7,0
informative,yellow,banana,brown,banana,pink,tomato,tomato,0.000014530877104518947,0
informative,yellow,banana,brown,banana,pink,tomato,pink,0.000003256556400555964,0
informative,yellow,banana,brown,banana,pink,tomato,brown_banana,2.422244936798206e-7,0
informative,yellow,banana,brown,banana,pink,tomato,brown,5.16451445632506e-9,0
informative,yellow,banana,brown,banana,pink,tomato,yellow_banana,0.5120100201950869,0
informative,yellow,banana,brown,banana,pink,tomato,banana,0.24857316077492414,0
informative,yellow,banana,brown,banana,pink,tomato,yellow,0.23939812355669698,0
overinformative-cc,red,pepper,green,apple,red,tomato,red_tomato,1.136399327227844e-8,0
overinformative-cc,red,pepper,green,apple,red,tomato,tomato,1.4543539836682594e-10,0
overinformative-cc,red,pepper,green,apple,red,tomato,green_apple,2.2602912483688756e-10,0
overinformative-cc,red,pepper,green,apple,red,tomato,apple,1.7768130065740004e-10,0
overinformative-cc,red,pepper,green,apple,red,tomato,green,1.1016830016362705e-8,0
overinformative-cc,red,pepper,green,apple,red,tomato,red_pepper,0.43290145715251127,0
overinformative-cc,red,pepper,green,apple,red,tomato,pepper,0.5618643384308528,0
overinformative-cc,red,pepper,green,apple,red,tomato,red,0.005234181486666783,0
overinformative,green,pear,black,avocado,blue,banana,blue_banana,4.371225766300375e-10,0
overinformative,green,pear,black,avocado,blue,banana,banana,0.000008780372979571806,0
overinformative,green,pear,black,avocado,blue,banana,blue,4.5880092654404846e-10,0
overinformative,green,pear,black,avocado,blue,banana,black_avocado,5.310573842775178e-10,0
overinformative,green,pear,black,avocado,blue,banana,avocado,8.689661619826714e-9,0
overinformative,green,pear,black,avocado,blue,banana,black,1.5725880336353034e-10,0
overinformative,green,pear,black,avocado,blue,banana,green_pear,0.36342726512993184,0
overinformative,green,pear,black,avocado,blue,banana,pear,0.5219718963355494,0
overinformative,green,pear,black,avocado,blue,banana,green,0.1145920478876378,0
informative,green,tomato,orange,pepper,red,tomato,red_tomato,5.455859157004272e-8,0
informative,green,tomato,orange,pepper,red,tomato,red,2.7765960192233185e-9,0
informative,green,tomato,orange,pepper,red,tomato,orange_pepper,3.664719716778904e-9,0
informative,green,tomato,orange,pepper,red,tomato,pepper,1.7128484083971086e-8,0
informative,green,tomato,orange,pepper,red,tomato,orange,1.2846418740044403e-8,0
informative,green,tomato,orange,pepper,red,tomato,green_tomato,0.6721740669504055,0
informative,green,tomato,orange,pepper,red,tomato,tomato,0.0009673313506873906,0
informative,green,tomato,orange,pepper,red,tomato,green,0.3268585107240972,0
overinformative,brown,carrot,black,avocado,red,tomato,red_tomato,8.243053537221289e-10,0
overinformative,brown,carrot,black,avocado,red,tomato,tomato,2.9126282785146425e-10,0
overinformative,brown,carrot,black,avocado,red,tomato,red,4.635593216438424e-9,0
overinformative,brown,carrot,black,avocado,red,tomato,black_avocado,1.0382504728999428e-10,0
overinformative,brown,carrot,black,avocado,red,tomato,avocado,1.0688410997708465e-8,0
overinformative,brown,carrot,black,avocado,red,tomato,black,2.6210915617712295e-9,0
overinformative,brown,carrot,black,avocado,red,tomato,brown_carrot,0.5007878044431012,0
overinformative,brown,carrot,black,avocado,red,tomato,carrot,0.29914890903545843,0
overinformative,brown,carrot,black,avocado,red,tomato,brown,0.20006326735695135,0
overinformative,green,tomato,yellow,banana,brown,carrot,brown_carrot,6.346742187716147e-10,0
overinformative,green,tomato,yellow,banana,brown,carrot,carrot,5.857412456411424e-7,0
overinformative,green,tomato,yellow,banana,brown,carrot,brown,2.0679789502140535e-9,0
overinformative,green,tomato,yellow,banana,brown,carrot,yellow_banana,6.726508873525293e-11,0
overinformative,green,tomato,yellow,banana,brown,carrot,banana,5.582084843624167e-10,0
overinformative,green,tomato,yellow,banana,brown,carrot,yellow,9.243252097527625e-9,0
overinformative,green,tomato,yellow,banana,brown,carrot,green_tomato,0.43594131345376763,0
overinformative,green,tomato,yellow,banana,brown,carrot,tomato,0.3906408066752949,0
overinformative,green,tomato,yellow,banana,brown,carrot,green,0.17341728155831312,0
overinformative,yellow,banana,orange,carrot,green,pear,green_pear,5.572889969368196e-10,0
overinformative,yellow,banana,orange,carrot,green,pear,pear,5.842662688459132e-10,0
overinformative,yellow,banana,orange,carrot,green,pear,green,6.842696559047342e-8,0
overinformative,yellow,banana,orange,carrot,green,pear,orange_carrot,2.1265659361017894e-10,0
overinformative,yellow,banana,orange,carrot,green,pear,carrot,8.028814697089956e-11,0
overinformative,yellow,banana,orange,carrot,green,pear,orange,2.319227935641818e-8,0
overinformative,yellow,banana,orange,carrot,green,pear,yellow_banana,0.40132902883445054,0
overinformative,yellow,banana,orange,carrot,green,pear,banana,0.5239685735326691,0
overinformative,yellow,banana,orange,carrot,green,pear,yellow,0.07470230457913529,0
overinformative,red,apple,black,avocado,brown,banana,brown_banana,2.812476959328905e-10,0
overinformative,red,apple,black,avocado,brown,banana,banana,2.758802777814227e-7,0
overinformative,red,apple,black,avocado,brown,banana,brown,4.357051330887102e-8,0
overinformative,red,apple,black,avocado,brown,banana,black_avocado,1.3173108082213489e-10,0
overinformative,red,apple,black,avocado,brown,banana,avocado,7.242073659525954e-9,0
overinformative,red,apple,black,avocado,brown,banana,black,2.484883916880248e-10,0
overinformative,red,apple,black,avocado,brown,banana,red_apple,0.3966703982847285,0
overinformative,red,apple,black,avocado,brown,banana,apple,0.4791483741784482,0
overinformative,red,apple,black,avocado,brown,banana,red,0.12418090018249149,0
overinformative-cc,red,avocado,red,apple,pink,tomato,pink_tomato,0.000001884214162096386,0
overinformative-cc,red,avocado,red,apple,pink,tomato,tomato,0.000025107426369356205,0
overinformative-cc,red,avocado,red,apple,pink,tomato,pink,0.000005776502567907512,0
overinformative-cc,red,avocado,red,apple,pink,tomato,red_apple,5.663004259095378e-9,0
overinformative-cc,red,avocado,red,apple,pink,tomato,apple,1.175756241183395e-9,0
overinformative-cc,red,avocado,red,apple,pink,tomato,red_avocado,0.4650950584777801,0
overinformative-cc,red,avocado,red,apple,pink,tomato,avocado,0.5346463896198029,0
overinformative-cc,red,avocado,red,apple,pink,tomato,red,0.00022577692055716157,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,red_pepper,5.89203844175319e-10,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,pepper,2.8119989425718762e-9,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,red,1.3743839630830097e-8,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,pink_carrot,0.0001590179531708818,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,carrot,0.000016775610072835875,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,pink_tomato,0.6104261625632443,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,tomato,0.3765039751236102,0
overinformative-cc,pink,tomato,pink,carrot,red,pepper,pink,0.012894051604859333,0
overinformative-cc,green,avocado,green,pepper,red,tomato,red_tomato,1.4476962990309813e-10,0
overinformative-cc,green,avocado,green,pepper,red,tomato,tomato,3.4427500763835445e-10,0
overinformative-cc,green,avocado,green,pepper,red,tomato,red,6.040960731759249e-10,0
overinformative-cc,green,avocado,green,pepper,red,tomato,green_pepper,2.510238687013071e-10,0
overinformative-cc,green,avocado,green,pepper,red,tomato,pepper,8.031828448553407e-10,0
overinformative-cc,green,avocado,green,pepper,red,tomato,green_avocado,0.36462732097808587,0
overinformative-cc,green,avocado,green,pepper,red,tomato,avocado,0.6353019094851798,0
overinformative-cc,green,avocado,green,pepper,red,tomato,green,0.00007076738938676679,0
overinformative,yellow,pear,blue,apple,blue,banana,blue_banana,6.2481369501819456e-9,0
overinformative,yellow,pear,blue,apple,blue,banana,banana,0.000022115279343798633,0
overinformative,yellow,pear,blue,apple,blue,banana,blue_apple,2.356253971885021e-10,0
overinformative,yellow,pear,blue,apple,blue,banana,apple,0.00004134432843598418,0
overinformative,yellow,pear,blue,apple,blue,banana,blue,9.20304303687409e-12,0
overinformative,yellow,pear,blue,apple,blue,banana,yellow_pear,0.384293677995506,0
overinformative,yellow,pear,blue,apple,blue,banana,pear,0.5003045337657934,0
overinformative,yellow,pear,blue,apple,blue,banana,yellow,0.11533832213795524,0
overinformative,green,apple,blue,banana,pink,carrot,pink_carrot,0.000007868641156485288,0
overinformative,green,apple,blue,banana,pink,carrot,carrot,0.0000018989950219061234,0
overinformative,green,apple,blue,banana,pink,carrot,pink,0.000002589470154907962,0
overinformative,green,apple,blue,banana,pink,carrot,blue_banana,1.1436518451758951e-9,0
overinformative,green,apple,blue,banana,pink,carrot,banana,0.000022960733397608218,0
overinformative,green,apple,blue,banana,pink,carrot,blue,4.228462366951687e-10,0
overinformative,green,apple,blue,banana,pink,carrot,green_apple,0.37362117922345434,0
overinformative,green,apple,blue,banana,pink,carrot,apple,0.47682746734617665,0
overinformative,green,apple,blue,banana,pink,carrot,green,0.14951603402414004,0
overinformative-cc,blue,banana,blue,apple,green,apple,green_apple,3.6533816248032544e-10,0
overinformative-cc,blue,banana,blue,apple,green,apple,green,4.16708868235367e-9,0
overinformative-cc,blue,banana,blue,apple,green,apple,blue_apple,2.2694811669649337e-9,0
overinformative-cc,blue,banana,blue,apple,green,apple,apple,3.0457260727335515e-10,0
overinformative-cc,blue,banana,blue,apple,green,apple,blue_banana,0.8165898330806115,0
overinformative-cc,blue,banana,blue,apple,green,apple,banana,0.17086139372639697,0
overinformative-cc,blue,banana,blue,apple,green,apple,blue,0.012548766086510881,0
overinformative,orange,pear,black,avocado,black,pepper,black_pepper,2.5751136601531556e-10,0
overinformative,orange,pear,black,avocado,black,pepper,pepper,3.6543915841106476e-7,0
